time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/learning_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length
458,44.66028461999999,3271,59.88,732,1499136,7310,0.23681640625,-0.01969362935560639,0.27583010917296635,-1.2377142522484064,0.9923683721572161,0.1,0.012301208,0.03607087582349777,3e-05,,,
,,,,,1500000,7320,0.240087890625,-0.02118692539734184,0.2926927534979768,-1.2720737770199775,0.9925834340974689,0.1,0.0125596225,0.016757864505052567,3e-05,3.966543186214595,47.551061682140165,53.0
458,44.61386710000001,3277,60.05,733,1501184,,,,,,,,,,,,,
458,44.64125215999999,3281,59.52,734,1503232,7330,0.24296875,-0.020466664398554713,0.28605212962720544,-1.2854343224316835,0.9926270400173962,0.1,0.011863864,0.017786376178264618,3e-05,,,
458,45.03236948999998,3286,59.12,735,1505280,7340,0.2595703125,-0.02233221261994913,0.27177188341738656,-1.2407731417566539,0.9931193240918219,0.1,0.014724514,0.003408856689929962,3e-05,,,
458,45.50658002000001,3290,57.96,736,1507328,7350,0.24306640625,-0.021089112537447365,0.2595155528048053,-1.2358358141034842,0.9921004483476281,0.1,0.013066251,-0.004141215234994888,3e-05,,,
458,44.95438212,3295,58.2,737,1509376,7360,0.239892578125,-0.018953329281066543,0.2991976656601764,-1.2370079297572374,0.991674586199224,0.1,0.012167013,0.03068079799413681,3e-05,,,
,,,,,1510000,7370,0.2544921875,-0.021632793953176587,0.23146777185611428,-1.2503439147025346,0.9933791919611394,0.1,0.0136839375,0.0016154423356056213,3e-05,4.705204745754441,45.331227551975424,53.6
457,44.374764960000014,3300,58.99,738,1511424,,,,,,,,,,,,,
457,44.23237576999999,3305,58.34,739,1513472,7380,0.24853515625,-0.017493257374007955,0.40208005018066617,-1.2641656789928675,0.9875668613240123,0.1,0.013107398,-0.0004948563873767853,3e-05,,,
457,44.55165258,3309,58.5,740,1515520,7390,0.2650390625,-0.019980470451992006,0.30374988332623615,-1.2367965154349805,0.9917929312214255,0.1,0.013705767,0.012538522481918335,3e-05,,,
457,44.61841939999999,3313,57.49,741,1517568,7400,0.247509765625,-0.02195857256447198,0.25270414927508683,-1.2207142714411021,0.9931822111830115,0.1,0.012828145,0.01840953156352043,3e-05,,,
457,44.45114482000001,3318,58.68,742,1519616,7410,0.242138671875,-0.018633325555128977,0.2763315164018422,-1.2315128207206727,0.9925351771526039,0.1,0.015240444,0.008732441812753677,3e-05,,,
,,,,,1520000,7420,0.24091796875,-0.020815670562296874,0.2412282635574229,-1.2262292586266994,0.9934398792684078,0.1,0.013840566,-0.008860580623149872,3e-05,4.070002841031116,44.51456831324738,59.5
457,44.71346009999999,3323,58.39,743,1521664,,,,,,,,,,,,,
457,44.91123539000001,3327,57.81,744,1523712,7430,0.242822265625,-0.01885459459008416,0.37749381792964415,-1.234525689855218,0.9889795714989305,0.1,0.0126534365,0.031498175114393234,3e-05,,,
457,45.732748289999996,3331,57.32,745,1525760,7440,0.256396484375,-0.018542855292980675,0.260129322798457,-1.2059297408908605,0.9936203598044813,0.1,0.012923138,0.021874122321605682,3e-05,,,
457,45.69972084999999,3336,56.69,746,1527808,7450,0.24130859375,-0.021155055062263273,0.2476993484655395,-1.1925481639802455,0.9937525647692382,0.1,0.014277783,0.010597649961709976,3e-05,,,
457,45.78668972,3340,57.28,747,1529856,7460,0.25048828125,-0.020615873511997052,0.27328209987608715,-1.2096185471862555,0.9924011896364391,0.1,0.014309762,-0.0008453428745269775,3e-05,,,
,,,,,1530000,7470,0.250634765625,-0.0206099936265673,0.25651977031957357,-1.223444601893425,0.9927982897497714,0.1,0.012790376,0.0008076392114162445,3e-05,3.7737272971998004,45.740409434172115,61.5
457,45.919394419999996,3346,58.48,748,1531904,,,,,,,,,,,,,
457,45.21245636999999,3350,57.92,749,1533952,7480,0.238232421875,-0.020161363307852297,0.24655174992512913,-1.2089963018894196,0.9932781443931162,0.1,0.014731299,0.03041587397456169,3e-05,,,
457,45.40562712,3355,57.77,750,1536000,7490,0.241650390625,-0.021029490043292753,0.2933957771398127,-1.2068255003541708,0.9923362350091338,0.1,0.012548795,-0.0004228651523590088,3e-05,,,
457,45.38762209000001,3359,57.13,751,1538048,7500,0.247314453125,-0.021140061049663927,0.2510256462963298,-1.1971042409539223,0.9928117622621357,0.1,0.013376054,0.019509918987751007,3e-05,,,
,,,,,1540000,7510,0.24072265625,-0.019383931072661655,0.2766541108372621,-1.1802091047167778,0.9929010854102671,0.1,0.017073805,-0.0004875343292951584,3e-05,4.492345455536266,47.23686413284468,59.3
457,45.53831961000001,3365,57.57,752,1540096,,,,,,,,,,,,,
457,45.41679955999998,3369,57.95,753,1542144,7520,0.24189453125,-0.02148230008315295,0.24837946408661082,-1.1898543193936348,0.9932206524536014,0.1,0.012666358,0.014560844749212265,3e-05,,,
457,45.679198260000014,3374,57.11,754,1544192,7530,0.239697265625,-0.020277497617644257,0.2345029560965486,-1.2069071169942618,0.9947712179273367,0.1,0.011560065,0.0425758957862854,3e-05,,,
457,45.29402891999999,3378,56.17,755,1546240,7540,0.25078125,-0.02015773789898958,0.25465789114823567,-1.2278986606746911,0.9922894253395498,0.1,0.01349185,0.03604496642947197,3e-05,,,
457,45.133108060000005,3383,56.31,756,1548288,7550,0.233447265625,-0.02054447220507427,0.2337319927290082,-1.2224343135952949,0.9933772468939424,0.1,0.012891566,0.0021140985190868378,3e-05,,,
,,,,,1550000,7560,0.242822265625,-0.020044814627908636,0.3154995596734807,-1.2066639102995396,0.9911142056807876,0.1,0.012455087,0.006797265261411667,3e-05,3.9985277179733183,47.144764755965056,56.4
457,45.126123119999995,3388,56.83,757,1550336,,,,,,,,,,,,,
457,45.00881614999999,3393,58.12,758,1552384,7570,0.246728515625,-0.019232917915360304,0.3164869873900898,-1.2460948143154382,0.9907146682962775,0.1,0.012937501,0.0362551212310791,3e-05,,,
457,44.02224357,3398,57.83,759,1554432,7580,0.237451171875,-0.01899582319019828,0.28765396298258566,-1.214219468459487,0.991120271384716,0.1,0.013175703,0.003995135426521301,3e-05,,,
457,44.04361830999999,3402,58.07,760,1556480,7590,0.239794921875,-0.022678802444715984,0.35406417766353115,-1.2521715510636569,0.9888155674561858,0.1,0.017070256,0.018404964357614517,3e-05,,,
457,44.41564104000001,3406,57.87,761,1558528,7600,0.23291015625,-0.019633647042064696,0.3595221335301176,-1.2262218181043862,0.9901358941569924,0.1,0.013815803,0.0063940249383449554,3e-05,,,
,,,,,1560000,7610,0.246240234375,-0.020972082688240336,0.22629061077022924,-1.208494920283556,0.9943451983854175,0.1,0.014721582,0.021397609263658524,3e-05,4.620235237531505,46.28350164337438,57.2
457,45.606998319999995,3412,58.16,762,1560576,,,,,,,,,,,,,
457,45.38162000000001,3416,58.33,763,1562624,7620,0.277734375,-0.017726678006874864,0.24213174117030575,-1.2244237579405308,0.9938671607524157,0.1,0.015588967,0.0254717655479908,3e-05,,,
457,44.64463681,3421,57.84,764,1564672,7630,0.2630859375,-0.022170245822053403,0.3253736262093298,-1.2696165200322866,0.9898139517754316,0.1,0.014887927,0.011848773807287216,3e-05,,,
457,44.35617876000001,3425,58.07,765,1566720,7640,0.245556640625,-0.018771249707788228,0.44803023440763357,-1.2415267176926137,0.9863340388983488,0.1,0.011887589,0.04271726682782173,3e-05,,,
457,44.990434269999994,3429,57.23,766,1568768,7650,0.226611328125,-0.01928926267719362,0.38802800537087023,-1.203097414597869,0.9893873687833548,0.1,0.015248573,0.041785772889852524,3e-05,,,
,,,,,1570000,7660,0.2705078125,-0.021065070638724138,0.28330820706905796,-1.2389677040278912,0.9925762875936925,0.1,0.015706923,0.009129010140895844,3e-05,4.024438892580348,45.97913336601645,53.9
457,44.678557809999994,3434,57.9,767,1570816,,,,,,,,,,,,,
457,44.39397362,3439,58.05,768,1572864,7670,0.25234375,-0.02242612642730819,0.3951959409750998,-1.2428434792906047,0.9876670753583312,0.1,0.015007912,0.022373564541339874,3e-05,,,
457,43.495813719999994,3443,58.32,769,1574912,7680,0.246923828125,-0.01913139920143294,0.30177883758442475,-1.2490558486431838,0.9917398849502206,0.1,0.015494947,0.0024620071053504944,3e-05,,,
457,43.64699168999999,3448,59.64,770,1576960,7690,0.25908203125,-0.019807430809305516,0.4299874908057973,-1.220150837674737,0.9808788951486349,0.1,0.014715876,0.003833126276731491,3e-05,,,
457,44.48824717,3452,58.76,771,1579008,7700,0.2875,-0.02217239572200924,0.261258375516627,-1.2841938342899084,0.992667315993458,0.1,0.015428504,0.01747751235961914,3e-05,,,
,,,,,1580000,7710,0.2421875,-0.01898458354844479,0.2856180396163836,-1.1858953822404146,0.9929172066040337,0.1,0.013162654,0.01778453402221203,3e-05,2.492583008096739,46.69526454393815,55.0
457,44.868541420000014,3457,58.2,772,1581056,,,,,,,,,,,,,
457,45.43237149000001,3462,56.64,773,1583104,7720,0.2541015625,-0.020632643056160305,0.2726236609509215,-1.2380034532397985,0.9913903493434191,0.1,0.015209995,0.010158713907003403,3e-05,,,
457,44.83012629999999,3466,56.98,774,1585152,7730,0.252880859375,-0.021468212324543857,0.24671464441344143,-1.2429898381233215,0.9919103002175689,0.1,0.013204241,8.739903569221497e-05,3e-05,,,
457,44.76045514999999,3470,57.09,775,1587200,7740,0.242138671875,-0.021302734332857655,0.37505865973653274,-1.1990171112120152,0.9882525987923145,0.1,0.012591172,0.02626410312950611,3e-05,,,
457,44.21505736,3474,56.88,776,1589248,7750,0.244189453125,-0.022035955847240985,0.29395458261715246,-1.1840089332312345,0.9931333921849728,0.1,0.014148518,0.03662768751382828,3e-05,,,
,,,,,1590000,7760,0.241943359375,-0.021383736975258215,0.31346475186292083,-1.2105373073369265,0.9920103456825018,0.1,0.011016646,0.032047171145677567,3e-05,3.3892412217566568,47.75523905354525,58.0
457,44.67972132,3479,57.23,777,1591296,,,,,,,,,,,,,
457,45.29022066,3483,56.81,778,1593344,7770,0.23525390625,-0.019646869059943128,0.3058960778522305,-1.2149099472910165,0.9895823709666729,0.1,0.013726696,0.025947004556655884,3e-05,,,
457,45.851210729999984,3487,57.53,779,1595392,7780,0.259814453125,-0.021147071619634517,0.2600669963168912,-1.1949196875095367,0.9930198178626597,0.1,0.013799061,0.011152133345603943,3e-05,,,
457,45.87187252,3491,57.9,780,1597440,7790,0.254296875,-0.021047283722145947,0.2714294394943863,-1.216815024614334,0.993333462625742,0.1,0.015526336,0.02207174524664879,3e-05,,,
457,45.27931495000001,3495,59.53,781,1599488,7800,0.23876953125,-0.02013949195825262,0.29928824114613234,-1.2065076537430286,0.9904910791665316,0.1,0.018615115,0.029724102467298508,3e-05,,,
,,,,,1600000,7810,0.251806640625,-0.021448693521961104,0.2738817742210813,-1.2590666003525257,0.9923362582921982,0.1,0.014444549,-0.006350131705403328,3e-05,4.487278876302689,45.52286084484149,57.5
457,44.984485240000005,3500,59.81,782,1601536,,,,,,,,,,,,,
457,44.6352187,3504,59.34,783,1603584,7820,0.23974609375,-0.019909349155204835,0.32652605798793954,-1.1961901340633632,0.9892900176346302,0.1,0.014558908,-0.0018311366438865662,3e-05,,,
457,44.48636482,3508,57.19,784,1605632,7830,0.243115234375,-0.02116852493927581,0.2819044477306306,-1.2343229249119758,0.9922279305756092,0.1,0.015527305,-0.0012913569808006287,3e-05,,,
457,44.771903120000005,3512,55.47,785,1607680,7840,0.261865234375,-0.019335396884707735,0.3537001464283094,-1.2203105498105287,0.9912791410461068,0.1,0.013394952,0.012577835470438004,3e-05,,,
457,45.09964006,3516,56.14,786,1609728,7850,0.249853515625,-0.0211847881830181,0.27878983225673437,-1.2224567394703627,0.9917601775377989,0.1,0.015256615,0.01575056090950966,3e-05,,,
,,,,,1610000,7860,0.249072265625,-0.018760963702516165,0.2657689897692762,-1.2189530503004788,0.9923725784756243,0.1,0.01359071,0.006822254508733749,3e-05,3.428552466652852,46.52931044345802,57.4
457,45.15370392,3521,57.55,787,1611776,,,,,,,,,,,,,
457,45.40215444,3525,57.97,788,1613824,7870,0.258642578125,-0.021294734958792104,0.26144857188919557,-1.2258304357528687,0.9926511230878532,0.1,0.013936015,-0.0018979385495185852,3e-05,,,
457,44.94397107,3530,58.23,789,1615872,7880,0.227001953125,-0.018508871989615726,0.4013060054508969,-1.2364761356264353,0.9869444975629449,0.1,0.0114634,0.035980962216854095,3e-05,,,
457,44.93044103000001,3534,57.67,790,1617920,7890,0.255859375,-0.01951797972142231,0.2861816502758302,-1.2051020320504904,0.9916639793664217,0.1,0.015211849,0.011780649423599243,3e-05,,,
457,44.61152067999999,3538,58.07,791,1619968,7900,0.247509765625,-0.02079743053618586,0.3020413884543814,-1.1788555089384318,0.990386120043695,0.1,0.018586777,0.038009196519851685,3e-05,,,
,,,,,1620000,7910,0.267138671875,-0.0204213555844035,0.24086100665153937,-1.207999711111188,0.9917180836200714,0.1,0.01633633,-0.014453927055001259,3e-05,1.9260996401334491,49.82525631234375,54.0
457,45.33851236,3543,58.02,792,1622016,,,,,,,,,,,,,
457,45.63969949000001,3547,58.36,793,1624064,7920,0.27822265625,-0.020902456177282147,0.24053035598481073,-1.205247669108212,0.9937922996468842,0.1,0.016548285,0.06051710620522499,3e-05,,,
457,45.13970279,3551,58.14,794,1626112,7930,0.24677734375,-0.018284124953788707,0.2383902556844987,-1.1787554234266282,0.9933647876605392,0.1,0.01375709,-0.0014345087110996246,3e-05,,,
457,44.77541842999999,3555,58.39,795,1628160,7940,0.26181640625,-0.020994895161129533,0.2548710260074586,-1.1958355158567429,0.9929599263705313,0.1,0.016500408,0.01584220677614212,3e-05,,,
,,,,,1630000,7950,0.244677734375,-0.01909656184288906,0.2948791846865788,-1.194355571269989,0.9925341438502073,0.1,0.012401289,0.015948722139000893,3e-05,3.1958035821429993,46.81085428965178,59.5
457,44.85194923,3560,56.94,796,1630208,,,,,,,,,,,,,
457,44.9639108,3564,56.99,797,1632256,7960,0.243896484375,-0.01866511206026189,0.2458410108461976,-1.180133932828903,0.9930179389193654,0.1,0.01365689,-0.00987057201564312,3e-05,,,
457,44.7539599,3568,56.68,798,1634304,7970,0.27275390625,-0.020116880898422097,0.22117709659505635,-1.2087388582527638,0.9935164912603796,0.1,0.014233643,-0.004190389066934586,3e-05,,,
457,44.569457889999995,3572,57.68,799,1636352,7980,0.23369140625,-0.02154264643904753,0.2462413267698139,-1.1580311104655265,0.99390116520226,0.1,0.011522007,0.014405712485313416,3e-05,,,
458,44.85217925000002,3577,58.41,800,1638400,7990,0.260888671875,-0.020501267650979572,0.26896438907133413,-1.2067395552992821,0.9912813361734152,0.1,0.014792572,-0.006941407918930054,3e-05,,,
,,,,,1640000,8000,0.264990234375,-0.020765518757980318,0.24711627780925483,-1.2194735322147607,0.9942852691747248,0.1,0.013358917,0.01825559139251709,3e-05,2.3179440492667127,48.14224648655998,58.6
457,45.21383549999999,3581,58.7,801,1640448,,,,,,,,,,,,,
457,45.289224630000014,3586,57.74,802,1642496,8010,0.218896484375,-0.01922743663089932,0.35913928905501963,-1.2124791961163282,0.9898757906630635,0.1,0.011553472,-0.0010567642748355865,3e-05,,,
458,45.68502018,3590,57.2,803,1644544,8020,0.2337890625,-0.018693996284127934,0.26840642262250186,-1.1597020687535404,0.9932264545932412,0.1,0.0152848065,0.019171547144651413,3e-05,,,
458,45.480753830000005,3594,57.78,804,1646592,8030,0.26044921875,-0.01924146211676998,0.27350725582800806,-1.1883957903832196,0.9920181725174189,0.1,0.015444759,0.007306169718503952,3e-05,,,
458,45.75814238,3598,57.38,805,1648640,8040,0.243798828125,-0.01926542876753956,0.3027538751251996,-1.181726509705186,0.9923629281111062,0.1,0.012607582,-0.009382186457514763,3e-05,,,
,,,,,1650000,8050,0.2640625,-0.019577098642184865,0.25182118677766996,-1.1731823947280646,0.9930678303353488,0.1,0.013580838,-0.00018119066953659058,3e-05,5.025288348112631,45.641422145788546,54.0
458,44.980433409999996,3603,57.88,806,1650688,,,,,,,,,,,,,
458,44.67481844000001,3608,58.41,807,1652736,8060,0.264599609375,-0.018820263432280625,0.33132453975267706,-1.2310344506055118,0.9880195371806622,0.1,0.018995583,-0.009046204388141632,3e-05,,,
458,44.704885080000004,3612,59.25,808,1654784,8070,0.235400390625,-0.018541156331048116,0.3804810702451505,-1.202158523350954,0.9868570128455758,0.1,0.015184846,0.01575029455125332,3e-05,,,
458,45.12386879,3616,59.14,809,1656832,8080,0.24423828125,-0.0205030061857542,0.27722959822276605,-1.18763128221035,0.9929775642231107,0.1,0.015950818,0.001417890191078186,3e-05,,,
458,45.39157047000001,3620,58.5,810,1658880,8090,0.265478515625,-0.018418784007371868,0.24190032612532378,-1.1662220019847154,0.9933474771678448,0.1,0.015562754,0.019402239471673965,3e-05,,,
,,,,,1660000,8100,0.25703125,-0.01979580768747837,0.20042095036478713,-1.180736381188035,0.9935369417071342,0.1,0.014963027,-0.0012304000556468964,3e-05,4.29255575928623,47.254903981483224,55.4
458,45.224955030000004,3626,58.32,811,1660928,,,,,,,,,,,,,
458,45.40304095,3630,57.4,812,1662976,8110,0.2658203125,-0.020166498768230668,0.2503537045908161,-1.1751161135733128,0.9914140747860074,0.1,0.01461602,-0.007997352629899979,3e-05,,,
458,45.719083950000005,3634,56.94,813,1665024,8120,0.249462890625,-0.019257585970626677,0.2015857416437939,-1.1624907203018666,0.994826624635607,0.1,0.012758592,0.006301805377006531,3e-05,,,
458,45.12524455,3639,58.7,814,1667072,8130,0.24521484375,-0.016993008784629636,0.2926931329537183,-1.1565141838043929,0.9919918812811375,0.1,0.012510291,0.0021016448736190796,3e-05,,,
458,45.13484793000001,3643,59.16,815,1669120,8140,0.255859375,-0.02014733166215592,0.20808313670568168,-1.2243944700807332,0.9913463741540909,0.1,0.015847692,-0.007912568747997284,3e-05,,,
,,,,,1670000,8150,0.258056640625,-0.021266154835757334,0.22041899455944075,-1.1652554746717214,0.9942617625929415,0.1,0.014736199,0.012222785502672195,3e-05,4.542381829291427,47.96547585139746,51.5
458,45.22792053999999,3648,59.17,816,1671168,,,,,,,,,,,,,
458,46.45348734,3652,56.76,817,1673216,8160,0.230126953125,-0.020463556188042277,0.30828765910118816,-1.1664667543023826,0.9915182907134295,0.1,0.011878006,0.0015511885285377502,3e-05,,,
458,46.297825710000005,3656,56.09,818,1675264,8170,0.249365234375,-0.01796133833413478,0.3116717421798967,-1.1417444076389074,0.9930870453827083,0.1,0.013084863,0.020432595163583755,3e-05,,,
458,46.45576438000001,3660,56.18,819,1677312,8180,0.268359375,-0.018669023185793776,0.21247298952657728,-1.1795769657939672,0.9944816841743886,0.1,0.017420862,-0.00209808349609375,3e-05,,,
458,45.73967632,3665,57.11,820,1679360,8190,0.252294921875,-0.02080404599837493,0.3346631357446313,-1.1979261301457882,0.9915651436895132,0.1,0.017632527,0.0265955850481987,3e-05,,,
,,,,,1680000,8200,0.244091796875,-0.01993271505489247,0.2887971747899428,-1.165436408855021,0.9934090808965266,0.1,0.014631398,0.024030793458223343,3e-05,2.9054802495495564,47.43200289607322,57.5
458,45.48283679,3670,57.23,821,1681408,,,,,,,,,,,,,
458,45.14346485,3674,57.85,822,1683456,8210,0.268994140625,-0.019061649405921345,0.20848966191988438,-1.1948279365897179,0.9947629957459867,0.1,0.014743737,-0.0010045897215604782,3e-05,,,
458,45.003313719999994,3678,57.9,823,1685504,8220,0.279931640625,-0.020965628219710198,0.2831984202028252,-1.215754958987236,0.9910733234137297,0.1,0.017684884,0.023092161864042282,3e-05,,,
458,45.19045471,3682,58.4,824,1687552,8230,0.244140625,-0.020566457497625378,0.2692134765908122,-1.1454969860613347,0.9927420224994421,0.1,0.015515155,0.014654066413640976,3e-05,,,
458,45.871530570000004,3686,57.64,825,1689600,8240,0.222021484375,-0.019809217903821265,0.3570235368912108,-1.1698777686804533,0.9887097477912903,0.1,0.013104599,0.028311211615800858,3e-05,,,
,,,,,1690000,8250,0.251708984375,-0.01847600053442875,0.32419732309645044,-1.1373470779508352,0.9924894943833351,0.1,0.013468589,0.05253619700670242,3e-05,2.290272101256027,48.57203861379766,55.8
458,46.350277629999994,3691,56.8,826,1691648,,,,,,,,,,,,,
458,46.53884198,3695,56.68,827,1693696,8260,0.24580078125,-0.017393341197748668,0.2804790570633486,-1.1377465253695846,0.9938539182767272,0.1,0.014832081,0.014789685606956482,3e-05,,,
458,46.303162080000014,3699,57.13,828,1695744,8270,0.24365234375,-0.021246163532487115,0.2390468228259124,-1.1283552184700967,0.9949191072955728,0.1,0.012989985,0.006240669637918472,3e-05,,,
458,46.390310420000006,3703,58.53,829,1697792,8280,0.248974609375,-0.019996582509338622,0.280931546271313,-1.114742643199861,0.9920638650655746,0.1,0.016330533,0.01609116792678833,3e-05,,,
458,45.41806803,3707,58.49,830,1699840,8290,0.257666015625,-0.020610962169303092,0.2013115986948833,-1.1408095709979533,0.9953232682310045,0.1,0.016682848,-0.0009862147271633148,3e-05,,,
,,,,,1700000,8300,0.261474609375,-0.021322575707017677,0.28902768532279877,-1.1835454873740674,0.9912019539624453,0.1,0.014847294,-0.0014911890029907227,3e-05,2.5932305718696944,46.80725225116407,56.8
458,45.54117166,3712,58.13,831,1701888,,,,,,,,,,,,,
458,45.72040215999999,3716,58.72,832,1703936,8310,0.23994140625,-0.018609315204957965,0.3145173606229946,-1.1475252658128738,0.9902430521324277,0.1,0.012969408,0.006053850054740906,3e-05,,,
458,46.61641283000001,3720,59.32,833,1705984,8320,0.259326171875,-0.02026994785555871,0.22206123354844748,-1.1497192341834306,0.9937103069387376,0.1,0.017937526,-0.0007844716310501099,3e-05,,,
458,46.392772300000004,3724,59.42,834,1708032,8330,0.2677734375,-0.020350303935993,0.2178087526059244,-1.146411833912134,0.9941234015859663,0.1,0.017700557,0.005668701604008675,3e-05,,,
,,,,,1710000,8340,0.2451171875,-0.019056082794850226,0.23135840285103768,-1.1607874549925328,0.9935351926833391,0.1,0.015971817,0.006293207406997681,3e-05,4.388025628162997,45.67860316031896,57.4
458,46.18276922000001,3729,59.54,835,1710080,,,,,,,,,,,,,
458,46.00726425999999,3733,59.15,836,1712128,8350,0.2544921875,-0.021629125269828364,0.2274836246157065,-1.1871077939867973,0.9937036666087806,0.1,0.011845714,-0.0017559342086315155,3e-05,,,
458,45.98172807000001,3737,58.03,837,1714176,8360,0.277294921875,-0.021023252089798918,0.20778595220763235,-1.1459874834865331,0.9948492501862347,0.1,0.01845488,-0.019159961491823196,3e-05,,,
458,46.13910468,3741,57.28,838,1716224,8370,0.26298828125,-0.02242665379162645,0.2452105627511628,-1.165530533529818,0.9930912754498422,0.1,0.016348474,0.01233818382024765,3e-05,,,
458,45.83049328,3745,57.38,839,1718272,8380,0.25908203125,-0.021263728706981056,0.2273001582128927,-1.1352116372436285,0.993378097191453,0.1,0.014578706,0.0022830329835414886,3e-05,,,
,,,,,1720000,8390,0.226025390625,-0.020721874356968328,0.2508796904236078,-1.1645772188901902,0.9935625689104199,0.1,0.012160465,0.0004457011818885803,3e-05,3.174473321299771,48.011447857396135,54.9
458,46.40133738,3749,57.14,840,1720320,,,,,,,,,,,,,
458,46.35032945000001,3754,56.92,841,1722368,8400,0.22578125,-0.018256467307946878,0.2810090409708209,-1.1255167566239834,0.9923769319429994,0.1,0.012756897,0.00604923814535141,3e-05,,,
458,45.96725487,3758,57.0,842,1724416,8410,0.266357421875,-0.021311854325176682,0.24972295053303242,-1.1470591589808463,0.9937812802381814,0.1,0.01585177,0.01548030972480774,3e-05,,,
458,46.261677719999994,3762,56.59,843,1726464,8420,0.251904296875,-0.021347463491838425,0.23115098844282328,-1.1158133082091808,0.9930172157473862,0.1,0.01644246,0.0006648916751146317,3e-05,,,
458,46.03715897000001,3766,55.97,844,1728512,8430,0.236865234375,-0.018110345721652266,0.25547100097173825,-1.1401796555146575,0.9933237060904503,0.1,0.012594174,0.004903547465801239,3e-05,,,
,,,,,1730000,8440,0.25068359375,-0.020329102937830613,0.24180249152705074,-1.1710276540368796,0.9935628809034824,0.1,0.013792515,-0.00661829300224781,3e-05,3.4156048399127865,45.55886480853792,59.5
458,46.23339643000001,3770,57.08,845,1730560,,,,,,,,,,,,,
458,46.43020015,3775,57.43,846,1732608,8450,0.2556640625,-0.0189796949387528,0.2716049734968692,-1.1521100664511323,0.9928715149872005,0.1,0.014871834,0.042013347148895264,3e-05,,,
459,46.303891889999996,3778,58.63,847,1734656,8460,0.26083984375,-0.020623460130445893,0.23493443481856957,-1.147694624401629,0.9941848265007138,0.1,0.016633868,0.02174924686551094,3e-05,,,
459,45.628886060000006,3783,59.23,848,1736704,8470,0.224609375,-0.017538151375265442,0.30878913138294595,-1.1580948777496816,0.9886049311608076,0.1,0.012588864,-0.00011347979307174683,3e-05,,,
459,45.836586650000015,3787,59.43,849,1738752,8480,0.259033203125,-0.019401982192357538,0.2723109298502095,-1.165062003582716,0.9926311816088855,0.1,0.020108962,0.0024751871824264526,3e-05,,,
,,,,,1740000,8490,0.280908203125,-0.022047493405261777,0.19771534682950004,-1.1539124261587859,0.9948832201771438,0.1,0.017190851,-0.00880216620862484,3e-05,2.9236125552207404,48.36705025837173,55.5
459,46.52662128,3792,58.18,850,1740800,,,,,,,,,,,,,
459,46.45354739,3796,58.39,851,1742848,8500,0.25615234375,-0.0176631498063216,0.21384184521157296,-1.127977902442217,0.9949464243836701,0.1,0.0154834725,0.021327633410692215,3e-05,,,
459,46.020632019999994,3800,57.33,852,1744896,8510,0.252490234375,-0.019832428619702115,0.29778421925147996,-1.1450715348124505,0.9919376652687788,0.1,0.013294659,0.01872660033404827,3e-05,,,
459,45.99098071,3804,59.38,853,1746944,8520,0.25498046875,-0.019898527665645815,0.2607401481829584,-1.1369967989623546,0.9933303990401328,0.1,0.014687345,0.02304818108677864,3e-05,,,
459,46.56896886,3808,59.18,854,1748992,8530,0.23740234375,-0.020149277040036394,0.22457331665791572,-1.1542194835841655,0.994466891977936,0.1,0.017199095,0.01173635944724083,3e-05,,,
,,,,,1750000,8540,0.26240234375,-0.018434529259684494,0.2665761043666862,-1.1601379379630088,0.9922565375454724,0.1,0.014826669,0.008575273677706718,3e-05,2.4069258479221034,47.01445683217045,59.7
459,47.04901815,3813,59.37,855,1751040,,,,,,,,,,,,,
459,46.52933169,3817,58.11,856,1753088,8550,0.232666015625,-0.019408466944878456,0.2582129845279269,-1.1428420022130013,0.9933961117640138,0.1,0.015907824,0.011660657823085785,3e-05,,,
459,46.4181183,3821,57.45,857,1755136,8560,0.24765625,-0.01938594931270927,0.30931521967286246,-1.1297477420419455,0.9901391789317131,0.1,0.01735186,0.007601778954267502,3e-05,,,
459,46.10024866999999,3826,56.95,858,1757184,8570,0.266552734375,-0.02072550425218651,0.2195721631636843,-1.1171864526346327,0.9932997138239443,0.1,0.017080475,-0.0016519539058208466,3e-05,,,
459,46.25712870000001,3830,57.19,859,1759232,8580,0.24921875,-0.02035214811185142,0.25389792094938457,-1.136959284171462,0.9927222728729248,0.1,0.016222548,-0.006301568821072578,3e-05,,,
,,,,,1760000,8590,0.25341796875,-0.017888659208256285,0.24904913825448602,-1.10855368450284,0.9939991175197065,0.1,0.014756929,0.015857893973588943,3e-05,1.7612301961451935,48.98716170081142,61.8
459,46.434883160000005,3835,57.59,860,1761280,,,,,,,,,,,,,
459,46.13583125000001,3839,56.95,861,1763328,8600,0.240234375,-0.0185820839353255,0.2787744753528386,-1.1263367353007196,0.992526242043823,0.1,0.015404118,0.017404187470674515,3e-05,,,
459,46.01942883999999,3843,57.62,862,1765376,8610,0.264306640625,-0.019384823214932113,0.25712398026371375,-1.160725164040923,0.9928581663407385,0.1,0.01480742,0.01160995289683342,3e-05,,,
