rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/std_reward,eval/mean_reward
,,,,510000,,5e-05,0.04702905938029289,0.1,-0.014609780168393626,1240,0.4424363660393283,0.005712049,0.975944522768259,-2.1912085570394995,0.143408203125,83.5,5.719759669501311,29.475968877946798
35.62535456,404,77.58,125,512000,1265,,,,,,,,,,,,,
36.437953459999996,404,78.04,126,516096,1275,5e-05,0.06516220420598984,0.1,-0.01409515908890171,1250,0.36324045865330845,0.0047072424,0.9869542680680752,-2.14590157084167,0.170166015625,,,
,,,,520000,,5e-05,0.0561467707157135,0.1,-0.015725967093021608,1260,0.25778127445373683,0.00477151,0.9875112297013402,-2.185830780863762,0.1781982421875,79.6,5.042652409528348,32.75289432117163
35.460316430000006,404,76.89,127,520192,1285,,,,,,,,,,,,,
35.43110189,404,78.01,128,524288,1295,5e-05,0.024607107043266296,0.1,-0.015476971099997173,1270,0.309283989330288,0.0044748634,0.9826553706079721,-2.1524840388447046,0.1458740234375,,,
36.242153849999994,404,78.2,129,528384,1305,5e-05,0.019952181726694107,0.1,-0.015060696627915603,1280,0.2605094634462148,0.005013978,0.9883782202377915,-2.178133752197027,0.16923828125,,,
,,,,530000,,5e-05,0.016238778829574585,0.1,-0.013124422371038235,1290,0.2764037449960597,0.004166006,0.9868939388543367,-2.190662208199501,0.1549560546875,76.5,6.979029276200307,33.140636380182514
35.27021171,404,77.73,130,532480,1316,,,,,,,,,,,,,
35.22729236,404,78.33,131,536576,1325,5e-05,0.016101635992527008,0.1,-0.0162824847320735,1300,0.25445347576169297,0.00549163,0.9859164701774716,-2.202209848165512,0.1683837890625,,,
,,,,540000,,5e-05,0.03690113499760628,0.1,-0.012143308204394998,1310,0.2843045655172318,0.0056805657,0.9868593337014318,-2.1559160739183425,0.1709228515625,72.0,8.1111715731532,33.42395541991138
35.709781969999995,404,77.54,132,540672,1336,,,,,,,,,,,,,
36.04885443999999,404,77.29,133,544768,1346,5e-05,0.06199335306882858,0.1,-0.014227879251120613,1320,0.3328465498634614,0.004664723,0.9818735420703888,-2.174011293798685,0.148828125,,,
36.548121859999995,404,76.77,134,548864,1355,5e-05,0.014555025845766068,0.1,-0.016453040207125014,1330,0.27240490905242043,0.0048234398,0.9869055841118097,-2.1743919737637043,0.15849609375,,,
,,,,550000,,5e-05,0.031826846301555634,0.1,-0.014609088729775977,1340,0.2839100431301631,0.004375512,0.9882445763796568,-2.1565136812627315,0.1782958984375,82.9,5.925508343476793,29.787416060152072
36.47822095000001,404,76.74,135,552960,1366,,,,,,,,,,,,,
36.865413950000004,404,77.33,136,557056,1376,5e-05,0.014151394367218018,0.1,-0.015839338783553102,1350,0.29165345324436204,0.004829265,0.9876337591558695,-2.1759034633636474,0.190673828125,,,
,,,,560000,,5e-05,0.014167159795761108,0.1,-0.014741592228165245,1360,0.29236641991883516,0.0046558958,0.9860766641795635,-2.1270810343325137,0.162255859375,81.9,6.217302141075945,33.52810322112595
36.95084600999999,404,78.28,137,561152,1387,,,,,,,,,,,,,
36.41025965,404,78.72,138,565248,1396,5e-05,0.015388038009405136,0.1,-0.01466292111435905,1370,0.20963763835607097,0.0056728716,0.9885370526462793,-2.148456762731075,0.172216796875,,,
35.92614322,404,78.1,139,569344,1406,5e-05,0.023762831464409828,0.1,-0.015376393219776218,1380,0.27277842110488565,0.0041446695,0.98735227342695,-2.121362426131964,0.1489990234375,,,
,,,,570000,,5e-05,0.04436594620347023,0.1,-0.014212492001024656,1390,0.288574058318045,0.005518304,0.9860865995287895,-2.136541735008359,0.1676025390625,77.3,7.626725196243597,35.910239371556656
36.914772299999996,404,77.45,140,573440,1417,,,,,,,,,,,,,
37.44789075,404,76.74,141,577536,1426,5e-05,0.09222742915153503,0.1,-0.015551825654620188,1400,0.24055691914400085,0.0045367246,0.9908782634884119,-2.0970485243946313,0.1698486328125,,,
,,,,580000,,5e-05,0.008013509213924408,0.1,-0.014013635418814374,1410,0.24613857426447794,0.005310169,0.9875540658831596,-2.095138431712985,0.1768310546875,72.4,5.565411651945658,35.383611869188975
37.695417389999996,404,77.14,142,581632,1437,,,,,,,,,,,,,
36.71526856,404,78.39,143,585728,1447,5e-05,0.02334562875330448,0.1,-0.013429393077240092,1420,0.3264320054091513,0.0040174266,0.9868153491988778,-2.086741241440177,0.1435546875,,,
36.414610010000004,404,78.32,144,589824,1457,5e-05,0.011615201830863953,0.1,-0.01737643611486419,1430,0.27674459289992226,0.0044863527,0.9868058441206813,-2.114011727273464,0.1593017578125,,,
,,,,590000,,5e-05,0.03687319904565811,0.1,-0.015951420228520873,1440,0.24074189227540047,0.0052238116,0.9892053296789527,-2.118565783277154,0.161767578125,84.3,4.740207116802833,34.32586234714223
36.96528428999999,404,78.55,145,593920,1468,,,,,,,,,,,,,
36.65259770000001,404,79.33,146,598016,1477,5e-05,0.021436460316181183,0.1,-0.016554577432543738,1450,0.26845130837755277,0.00554464,0.9865694083273411,-2.1142383124679327,0.1600830078125,,,
,,,,600000,,5e-05,0.015430189669132233,0.1,-0.015817519936535972,1460,0.26575543207582086,0.004664476,0.9881274700164795,-2.1167825661599635,0.16328125,75.2,7.511207435194085,37.492516994322536
37.50645708,404,77.14,147,602112,1488,,,,,,,,,,,,,
37.882049220000006,404,77.05,148,606208,1498,5e-05,0.02987353876233101,0.1,-0.015221153255697572,1470,0.30219011827139186,0.0047587017,0.9877563025802374,-2.0834178663790226,0.1728271484375,,,
,,,,610000,,5e-05,0.009621184319257736,0.1,-0.015367449882614893,1480,0.278757762350142,0.004934109,0.9876306466758251,-2.128982825577259,0.1767578125,79.7,7.249299024482029,31.227368760878488
37.32886036,404,78.89,149,610304,1509,,,,,,,,,,,,,
37.36402619,404,78.18,150,614400,1518,5e-05,0.04504673555493355,0.1,-0.014211069070734083,1490,0.3002783372765407,0.004535636,0.9854825204238296,-2.0986697502434253,0.1565185546875,,,
38.04866025,404,77.28,151,618496,1528,5e-05,0.005542755126953125,0.1,-0.016226249987084884,1500,0.2743788023130037,0.0063024834,0.9861757354810834,-2.094057585299015,0.2116455078125,,,
,,,,620000,,5e-05,0.0003429986536502838,0.1,-0.014258829246682581,1510,0.2193886472261511,0.0046833064,0.9902491606771946,-2.0763766258955,0.178076171875,79.1,5.201539928023608,36.08723902843669
38.47016509,404,77.61,152,622592,1539,,,,,,,,,,,,,
38.00202032,404,77.52,153,626688,1548,5e-05,0.005734458565711975,0.1,-0.01340743102991837,1520,0.30852609290741384,0.005269694,0.9868404092267156,-2.0436078798025847,0.1658447265625,,,
,,,,630000,,5e-05,0.033453863114118576,0.1,-0.014611420688743238,1530,0.275914511596784,0.0052810838,0.9862819230183959,-2.0730380792170764,0.1711181640625,72.3,7.306839807620764,39.7168711097266
36.76702608,404,78.82,154,630784,1559,,,,,,,,,,,,,
37.24892124,404,77.74,155,634880,1569,5e-05,0.008801758289337158,0.1,-0.01621907748049125,1540,0.3303089662687853,0.0051037376,0.9845406701788306,-2.045886557176709,0.1767578125,,,
37.4594234,404,77.79,156,638976,1578,5e-05,0.02788957580924034,0.1,-0.01697726026031887,1550,0.2571733467862941,0.0060097463,0.9895279975607991,-2.0408486150205136,0.1878173828125,,,
,,,,640000,,5e-05,0.021835744380950928,0.1,-0.016272903935532667,1560,0.2932756849913858,0.0049542096,0.9881001031026244,-2.03706760071218,0.180078125,78.6,8.192407245662498,36.47831787062743
37.283514739999994,404,78.8,157,643072,1589,,,,,,,,,,,,,
37.04256226999999,404,78.6,158,647168,1599,5e-05,0.018249526619911194,0.1,-0.015591910270450171,1570,0.2363261431688443,0.005142674,0.9883153475821018,-2.0336385488510134,0.1703125,,,
,,,,650000,,5e-05,0.023340143263339996,0.1,-0.015549826488131658,1580,0.2643065324053168,0.005961077,0.9875297350808978,-2.02791906632483,0.16474609375,78.5,7.12839757831156,37.770976279086504
38.35810841000001,404,78.46,159,651264,1610,,,,,,,,,,,,,
38.561001870000005,404,79.71,160,655360,1620,5e-05,0.020292527973651886,0.1,-0.015152214693807764,1590,0.20356046965462155,0.0052805548,0.9907517777755857,-2.011941619217396,0.1822021484375,,,
37.31318926,404,80.51,161,659456,1629,5e-05,0.03374925255775452,0.1,-0.015292974056501407,1600,0.254104310949333,0.0059488323,0.9900861829519272,-2.0133576657623053,0.172998046875,,,
,,,,660000,,5e-05,0.003992162644863129,0.1,-0.015685137463879072,1610,0.23494108008453624,0.0054288576,0.9891207152977586,-2.0556329011917116,0.1990234375,73.9,5.445623383165776,40.62196870984427
37.78089792,404,80.06,162,663552,1640,,,,,,,,,,,,,
38.87927466,404,79.01,163,667648,1650,5e-05,0.022579096257686615,0.1,-0.016773084133455997,1620,0.2516629602294415,0.0051540975,0.9901315784081817,-2.026565641537309,0.17568359375,,,
,,,,670000,,5e-05,0.0052354708313941956,0.1,-0.015755920925585087,1630,0.20337916581192986,0.0058613834,0.9917569244280457,-2.007048235088587,0.210205078125,78.4,10.634324339842468,35.835196873807426
38.872644030000004,404,77.61,164,671744,1661,,,,,,,,,,,,,
38.90089931999999,404,77.48,165,675840,1671,5e-05,0.04768458753824234,0.1,-0.013860915417171781,1640,0.33932522671530024,0.006266511,0.9859365755692124,-2.0049343004822733,0.1734130859375,,,
38.65305577,404,78.46,166,679936,1680,5e-05,0.013060096651315689,0.1,-0.015908466852124548,1650,0.20606837812811135,0.00576273,0.9923099707812071,-2.0410320781171323,0.1894287109375,,,
,,,,680000,,5e-05,0.014811858534812927,0.1,-0.01644858275903971,1660,0.2293950216961093,0.006028616,0.9896130338311195,-2.0251289512962103,0.18779296875,77.4,6.072218143930684,39.61758156152566
38.716740400000006,404,78.08,167,684032,1691,,,,,,,,,,,,,
38.49911814000001,404,79.48,168,688128,1701,5e-05,0.0050184521824121475,0.1,-0.0163669407076668,1670,0.2975319246877916,0.0058937063,0.9886466013267636,-2.0548971831798553,0.2005859375,,,
,,,,690000,,5e-05,0.029502850025892258,0.1,-0.016011804979643784,1680,0.211366210563574,0.005232876,0.9907734245061874,-2.0425493370741608,0.1873291015625,75.1,8.453103365160885,39.28346761550804
39.6663793,404,79.69,169,692224,1712,,,,,,,,,,,,,
39.99553726999999,404,78.56,170,696320,1721,5e-05,0.06320730596780777,0.1,-0.014743327876931289,1690,0.23195079186698422,0.0058605927,0.9910908248275518,-2.0161130495369433,0.196728515625,,,
,,,,700000,,5e-05,0.025487391278147697,0.1,-0.013966043961409014,1700,0.19352224451722577,0.006697963,0.9918843507766724,-1.981341141462326,0.1903076171875,77.2,5.217677162455772,40.96823278556893
39.87781716,404,77.16,171,700416,1732,,,,,,,,,,,,,
40.54512495,404,75.89,172,704512,1742,5e-05,0.020322466269135475,0.1,-0.014500502072041854,1710,0.21599202058278025,0.005648115,0.9911422478035092,-1.993971775844693,0.1914306640625,,,
40.5510919,404,77.02,173,708608,1751,5e-05,-0.00668695755302906,0.1,-0.014666195351310307,1720,0.21391073254635556,0.0064763287,0.9914394598454237,-1.998007470369339,0.202490234375,,,
,,,,710000,,5e-05,0.01679428294301033,0.1,-0.015304722551081795,1730,0.22756633816752583,0.005908771,0.9900751896202564,-2.003289245441556,0.1975830078125,80.0,5.06135752211571,38.0858290808045
38.74798566,404,78.68,174,712704,1762,,,,,,,,,,,,,
38.07162377,404,80.12,175,716800,1772,5e-05,0.011537738144397736,0.1,-0.013957040625973605,1740,0.34999616629211233,0.0054239994,0.9837447833269835,-2.010888911783695,0.1669677734375,,,
,,,,720000,,5e-05,0.022521547973155975,0.1,-0.015006826087483206,1750,0.22881443038349972,0.005394091,0.991149484179914,-2.001949191093445,0.168896484375,79.2,6.070500101452135,40.09422923071058
38.225181819999996,404,78.81,176,720896,1783,,,,,,,,,,,,,
38.35483097,404,78.09,177,724992,1793,5e-05,0.00860089622437954,0.1,-0.014853869895887328,1760,0.1936066444788594,0.006689605,0.9907069383189082,-2.0013539403676988,0.199072265625,,,
38.723745709999996,404,80.04,178,729088,1803,5e-05,0.02114870212972164,0.1,-0.014293360451847547,1770,0.22569116465747358,0.0049017374,0.9901226935908198,-1.955775747448206,0.171044921875,,,
,,,,730000,,5e-05,0.020984789356589317,0.1,-0.014146885134687181,1780,0.23693411770509556,0.0057143182,0.9902036543935537,-2.0054987616837026,0.1720703125,78.6,8.091809391598884,37.12261050311329
39.624581430000006,404,78.86,179,733184,1813,,,,,,,,,,,,,
39.458150859999996,404,77.69,180,737280,1823,5e-05,0.030787814408540726,0.1,-0.014245997494435869,1790,0.23603128672111778,0.0051040202,0.9911072077229619,-1.9743252091109753,0.1888671875,,,
,,,,740000,,5e-05,0.009653531014919281,0.1,-0.015910055471613303,1800,0.21536551838507875,0.0067250794,0.9912961758673191,-2.0215577483177185,0.2042236328125,76.1,6.283425787783055,42.02936054286047
38.80392653,404,77.99,181,741376,1834,,,,,,,,,,,,,
38.767900579999996,404,78.96,182,745472,1844,5e-05,0.017726946622133255,0.1,-0.015493806589802261,1810,0.2369170987745747,0.0063727116,0.9917334346100688,-1.9867447573691606,0.1990478515625,,,
38.93693109,404,78.91,183,749568,1853,5e-05,0.015162628144025803,0.1,-0.014209990506788017,1820,0.2535185048240237,0.005673499,0.989624634385109,-2.0104607582092284,0.1927734375,,,
,,,,750000,,5e-05,0.0010328684002161026,0.1,-0.014198334077082108,1830,0.22333130594342948,0.005522347,0.9911469873040915,-1.9628643468022346,0.1846923828125,78.3,7.215373663838594,36.64265064766472
38.7878363,404,79.28,184,753664,1864,,,,,,,,,,,,,
39.630648369999996,404,78.48,185,757760,1874,5e-05,0.015545818954706192,0.1,-0.015441781001572962,1840,0.22455244516022504,0.006173814,0.9909911770373583,-1.9985247630625964,0.191748046875,,,
,,,,760000,,5e-05,0.024391010403633118,0.1,-0.01655073186775553,1850,0.25081209593918175,0.00581716,0.9906808156520128,-1.9227491069585085,0.197900390625,80.2,5.958421713033284,41.76199970989972
39.599374620000006,404,78.63,186,761856,1885,,,,,,,,,,,,,
39.05748277,404,79.65,187,765952,1894,5e-05,0.0034849904477596283,0.1,-0.01583804751280695,1860,0.1974167508422397,0.0062258267,0.9907985888421535,-1.9946312859654427,0.1942138671875,,,
,,,,770000,,5e-05,0.036043617874383926,0.1,-0.014900772491091629,1870,0.20342292793793604,0.0062644924,0.9922228180803359,-1.9661339454352855,0.21318359375,79.8,7.093750397768049,37.455188155100885
39.9073695,404,76.82,188,770048,1905,,,,,,,,,,,,,
39.70026931999999,404,76.53,189,774144,1915,5e-05,0.019805975258350372,0.1,-0.014790411475405562,1880,0.23299151445971802,0.005454271,0.9914416540414095,-1.9254767410457134,0.1767333984375,,,
39.99877592,404,77.65,190,778240,1924,5e-05,0.00649174302816391,0.1,-0.015302640781737865,1890,0.21042403642786667,0.005933807,0.9918037783354521,-1.959686792269349,0.203466796875,,,
,,,,780000,,5e-05,0.004094691947102547,0.1,-0.014395009131112602,1900,0.26742041781544684,0.00660104,0.9899904793128371,-1.957429888099432,0.2054931640625,76.9,7.4801486367801635,42.081034364429875
39.02327563,404,78.09,191,782336,1935,,,,,,,,,,,,,
38.04699997,404,78.26,192,786432,1945,5e-05,0.00354183092713356,0.1,-0.015350626991130411,1910,0.22471174767124466,0.0068035154,0.9900874262675643,-1.9559698630124331,0.219482421875,,,
,,,,790000,,5e-05,0.02430865541100502,0.1,-0.01440569946571486,1920,0.2619436827138998,0.005677779,0.9864414809271693,-1.9490690033882856,0.1885498046875,77.3,6.459101401768468,40.00402185931014
38.12172457,404,79.37,193,790528,1956,,,,,,,,,,,,,
38.99033637,404,78.34,194,794624,1965,5e-05,0.01592690497636795,0.1,-0.015145389347162563,1930,0.231344661640469,0.0066829715,0.9888880662620068,-1.9256664022803307,0.176220703125,,,
39.64939755,404,77.77,195,798720,1975,5e-05,0.0006152614951133728,0.1,-0.01580364416222437,1940,0.2289534277631901,0.0064406684,0.9903509235009551,-1.912836056947708,0.198291015625,,,
,,,,800000,,5e-05,0.00964636355638504,0.1,-0.015191005553060678,1950,0.18993204422295093,0.0066104145,0.9927753806114197,-1.9117038447409869,0.23359375,81.0,4.584422355011508,37.225314525921284
40.6514802,404,77.64,196,802816,1986,,,,,,,,,,,,,
40.33650804,404,78.1,197,806912,1996,5e-05,0.016206223517656326,0.1,-0.013845511843464919,1960,0.2341739978059195,0.007222671,0.9917124127969146,-1.9282578241080046,0.2154541015625,,,
,,,,810000,,5e-05,0.01896548829972744,0.1,-0.015060359702329152,1970,0.20762500580167398,0.0058708303,0.992477388586849,-1.9333007484674454,0.1959716796875,81.3,7.648002608589529,39.171650367211804
40.377298190000005,404,78.99,198,811008,2007,,,,,,,,,,,,,
39.74299849,404,78.9,199,815104,2016,5e-05,0.01598452404141426,0.1,-0.014512895696680062,1980,0.19774077991023659,0.0069645476,0.9929078901186585,-1.8856008421629666,0.225048828125,,,
40.21872948,404,76.62,200,819200,2026,5e-05,0.009463947266340256,0.1,-0.015411427785875276,1990,0.19344136299332604,0.006889989,0.9919175440445542,-1.9084689442068339,0.219482421875,,,
,,,,820000,,5e-05,-0.010419286787509918,0.1,-0.01578821052607964,2000,0.21278590311994777,0.006709188,0.9921569786965847,-1.8833470433950423,0.2201171875,79.0,5.076730126824762,40.69898387032374
40.47852023,404,77.22,201,823296,2037,,,,,,,,,,,,,
40.03523676,404,78.68,202,827392,2046,5e-05,0.02459869533777237,0.1,-0.013844516856624977,2010,0.24129863652633504,0.0058642337,0.9908720701932907,-1.8962995145469903,0.17998046875,,,
,,,,830000,,5e-05,-0.002406291663646698,0.1,-0.01624757803947432,2020,0.18733139412943273,0.006674693,0.991509229876101,-1.925519249215722,0.2165771484375,78.0,8.015934687144593,39.78105083738827
39.77760524999999,404,79.04,203,831488,2058,,,,,,,,,,,,,
40.36316612,404,79.09,204,835584,2067,5e-05,0.01042800024151802,0.1,-0.015625944954081206,2030,0.2026332221692428,0.00651062,0.9908636081963778,-1.905653452500701,0.2233642578125,,,
41.79286923000001,404,76.55,205,839680,2077,5e-05,0.003527669236063957,0.1,-0.014262754606897942,2040,0.21360855606617407,0.0059817433,0.9928286015056074,-1.8751394994556905,0.1930908203125,,,
,,,,840000,,5e-05,0.041837841272354126,0.1,-0.015258071925200057,2050,0.19966334507334976,0.0057952525,0.9922304027713835,-1.8869755271822215,0.2157958984375,76.4,5.111583024120985,39.882982301628246
40.69116116,404,77.58,206,843776,2088,,,,,,,,,,,,,
40.61752703,404,79.1,207,847872,2097,5e-05,0.0050007663667202,0.1,-0.01518380244524451,2060,0.1857388063450344,0.0070332102,0.9918555421754718,-1.9144407171756028,0.2220458984375,,,
,,,,850000,,5e-05,0.027769077569246292,0.1,-0.015085342043312267,2070,0.19269487396813928,0.0075915046,0.9936036905273795,-1.9128007411956787,0.224951171875,74.9,5.790317103713275,44.6816149064443
40.93523484,404,78.9,208,851968,2108,,,,,,,,,,,,,
40.60952859,404,77.66,209,856064,2118,5e-05,0.006246039643883705,0.1,-0.015661753624590345,2080,0.21955577245680616,0.006876141,0.9918231265619397,-1.8862178839743138,0.1928955078125,,,
,,,,860000,,5e-05,0.005758803337812424,0.1,-0.013538121969759231,2090,0.19065229108091444,0.007170952,0.9927268722094595,-1.8711192075163126,0.20439453125,76.6,6.315151029890085,39.9179746871164
41.4445895,404,76.78,210,860160,2128,,,,,,,,,,,,,
40.63013856,404,78.03,211,864256,2138,5e-05,0.0002797488123178482,0.1,-0.01563288419492892,2100,0.18431041875155643,0.0064862524,0.9925496098585427,-1.9028170451521873,0.2154541015625,,,
41.02376954,404,77.84,212,868352,2148,5e-05,0.04073088616132736,0.1,-0.015229457171517424,2110,0.22438479335978628,0.0063398387,0.9913165308535099,-1.8845436491072178,0.202734375,,,
,,,,870000,,5e-05,0.009022437036037445,0.1,-0.013950306404876756,2120,0.22778939048293978,0.0062387027,0.9916837802156806,-1.8624137572944164,0.1974853515625,81.5,5.7904927374323165,40.5066645030808
