time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/clip_fraction,train/value_loss,eval/mean_ep_length,eval/mean_reward
8968,920,28.968817209999997,3768320,420,94.57,,,,,,,,,,,,
8978,921,29.10809889,3772416,420,93.92,3e-05,9200,-1.9276581704616547,-0.019355053734761894,0.0053049866,0.5992021,0.5922877788543701,0.1,0.2109375,5.119775752723217,,
8987,922,29.094597239999995,3776512,420,93.27,3e-05,9210,-1.9215026289224624,-0.019712464493932203,0.0062512252,0.5943812,0.5632869005203247,0.1,0.213671875,4.927627475559712,,
8997,923,29.2533659,3780608,420,93.05,3e-05,9220,-1.9587685227394105,-0.019961113847966772,0.0075708167,0.60752976,0.4905467927455902,0.1,0.2621337890625,3.841232067719102,,
9007,924,30.0593569,3784704,420,92.79,3e-05,9230,-1.9085891634225844,-0.020086148334667087,0.0059754136,0.7106313,0.454177588224411,0.1,0.2268310546875,5.424727357178926,,
9016,925,29.164265979999996,3788800,420,93.32,3e-05,9240,-1.9174215883016585,-0.020156850274361204,0.0066692736,0.58735013,0.5864444375038147,0.1,0.235546875,5.788354693353176,,
9026,926,29.625340619999996,3792896,420,93.63,3e-05,9250,-1.9399985902011394,-0.020893723121844232,0.0072258497,0.67996085,0.4251725673675537,0.1,0.2274658203125,4.256330044940114,,
9036,927,28.542147870000004,3796992,420,94.44,3e-05,9260,-1.9340550683438777,-0.02007648303406313,0.009089572,0.4434986,0.295716792345047,0.1,0.2689208984375,4.101802739128471,,
9045,928,28.78815568,3801088,420,94.05,3e-05,9270,-1.922306365519762,-0.01616191357243224,0.004950501,0.47028083,0.9445655941963196,0.1,0.18994140625,9.814162540435792,,
9055,929,30.193418859999998,3805184,420,92.6,3e-05,9280,-1.8745953150093555,-0.020353408962546383,0.0056123105,0.61404896,0.4348219037055969,0.1,0.220751953125,4.466759918630123,,
,,,3809280,,,3e-05,9290,-1.927237343043089,-0.021428836960694753,0.0076565766,0.72558343,0.3938068747520447,0.1,0.2590087890625,3.0721171859651806,92.0,29.584016799926758
9065,930,29.887859750000008,3809280,420,93.31,,,,,,,,,,,,
9075,931,29.948815939999996,3813376,420,94.08,3e-05,9300,-1.931580025702715,-0.02030028010631213,0.0078979675,0.6206318,0.3148399591445923,0.1,0.25673828125,3.7410971473902466,,
9085,932,29.746517129999997,3817472,420,94.31,3e-05,9310,-1.9118595704436303,-0.021225247503753052,0.007565582,0.6580622,0.3157566785812378,0.1,0.2597412109375,3.4081234846264126,,
9094,933,30.61230564,3821568,420,92.7,3e-05,9320,-1.8839234553277493,-0.020975047891261055,0.0080788415,0.6346978,0.3625989556312561,0.1,0.2464599609375,4.205613609030843,,
9104,934,30.12553568,3825664,420,92.41,3e-05,9330,-1.9072510771453381,-0.022357539893710053,0.0074040126,0.7977201,0.4204787313938141,0.1,0.2452880859375,2.7628092143684624,,
9114,935,30.26544054,3829760,420,92.83,3e-05,9340,-1.9092567943036556,-0.020180865009024274,0.0057268497,0.51456517,0.5172200202941895,0.1,0.2067626953125,6.913182181119919,,
9123,936,30.05646375,3833856,420,93.45,3e-05,9350,-1.9113102853298187,-0.02084952350705862,0.007353549,0.6884037,0.31730401515960693,0.1,0.260400390625,3.4438908312469723,,
9133,937,30.17234825,3837952,420,92.6,3e-05,9360,-1.8987999878823758,-0.01898562303977087,0.0073908353,0.647612,0.3771357536315918,0.1,0.23525390625,4.113989305868745,,
9142,938,31.138228900000005,3842048,420,90.95,3e-05,9370,-1.8765132494270802,-0.01985371803166345,0.007130687,0.505199,0.35436883568763733,0.1,0.265478515625,3.4352143563330175,,
9152,939,31.49012652,3846144,420,91.82,3e-05,9380,-1.8745521306991577,-0.02079098797403276,0.007991547,0.746693,0.3779563903808594,0.1,0.269873046875,2.750315010547638,,
,,,3850240,,,3e-05,9390,-1.8374411426484585,-0.02162807059212355,0.008419346,0.60881454,0.3156096041202545,0.1,0.2739501953125,2.6318698789924384,91.4,33.54680480957031
9163,940,30.89470949,3850240,420,92.95,,,,,,,,,,,,
9172,941,30.016369530000002,3854336,420,94.35,3e-05,9400,-1.859654650092125,-0.02156922557624057,0.009502795,0.6564723,0.2182343453168869,0.1,0.2671142578125,2.375072845630348,,
9182,942,29.844657930000004,3858432,420,94.65,3e-05,9410,-1.8862964004278182,-0.023471863007580397,0.007869493,0.7050147,0.3148024082183838,0.1,0.269482421875,2.4237580824643374,,
9192,943,29.654315520000004,3862528,420,94.4,3e-05,9420,-1.8731305189430714,-0.0218142336292658,0.008033279,0.69147253,0.36144283413887024,0.1,0.2504638671875,2.6619603894650936,,
9201,944,30.633923040000003,3866624,420,91.91,3e-05,9430,-1.8962415017187595,-0.01856268472620286,0.005226208,0.6007441,0.702747106552124,0.1,0.2154296875,5.579620277881622,,
9211,945,31.622619989999997,3870720,420,90.73,3e-05,9440,-1.8942081227898597,-0.01906138163176365,0.005276287,0.5298283,0.5188609957695007,0.1,0.18310546875,5.2060963898897175,,
9220,946,30.93609437,3874816,420,92.81,3e-05,9450,-1.876857875287533,-0.017853920778725295,0.004471161,0.348428,0.8845534920692444,0.1,0.1824951171875,7.016394396871329,,
9230,947,29.051306539999995,3878912,420,95.02,3e-05,9460,-1.8611829310655594,-0.02132751070894301,0.0062151947,0.7379167,0.3584749102592468,0.1,0.2155517578125,3.098804999142885,,
9240,948,29.724130690000003,3883008,420,94.24,3e-05,9470,-1.8995756037533282,-0.01947384636296192,0.0052835997,0.6313647,0.577017605304718,0.1,0.215478515625,4.8935314387083055,,
9249,949,31.178855649999996,3887104,420,92.92,3e-05,9480,-1.870208103209734,-0.01991483608726412,0.0067463983,0.575549,0.4540671110153198,0.1,0.2181640625,4.288415442034602,,
,,,3891200,,,3e-05,9490,-1.8730774454772472,-0.02142789527279092,0.0069685,0.6320716,0.4287325143814087,0.1,0.259521484375,3.177652929723263,101.4,19.576548194885255
9260,950,30.949156459999998,3891200,420,93.48,,,,,,,,,,,,
9270,951,31.125912649999997,3895296,420,93.48,3e-05,9500,-1.8692230515182018,-0.020401227503316476,0.0078004804,0.67391455,0.3220600187778473,0.1,0.2395751953125,2.8611996661871673,,
9279,952,30.46795634,3899392,420,92.87,3e-05,9510,-1.8792975381016732,-0.022051461195223963,0.007682709,0.5963098,0.3350386917591095,0.1,0.2574462890625,3.227999236434698,,
9289,953,29.08001465,3903488,420,93.04,3e-05,9520,-1.929742081463337,-0.02026807337824721,0.005731476,0.72840405,0.5163875818252563,0.1,0.204833984375,4.068156785145402,,
9299,954,27.623266069999996,3907584,420,95.95,3e-05,9530,-1.9049506768584252,-0.017677830919274128,0.0048887623,0.6023493,0.700675904750824,0.1,0.19912109375,6.738917319476604,,
9308,955,29.382793470000003,3911680,420,93.86,3e-05,9540,-1.9214834362268447,-0.019984059887065087,0.0054806136,0.60243964,0.5996918678283691,0.1,0.191845703125,5.755929532647133,,
9318,956,30.101345399999996,3915776,420,92.5,3e-05,9550,-1.8821690283715724,-0.0208522086366429,0.0052815266,0.76151615,0.5113559365272522,0.1,0.21728515625,4.461678583920002,,
9328,957,29.931369970000002,3919872,420,93.26,3e-05,9560,-1.8813551567494868,-0.019539706088835374,0.0068735215,0.50865245,0.46850845217704773,0.1,0.2366943359375,4.025657240673899,,
9337,958,30.488454700000002,3923968,420,92.7,3e-05,9570,-1.8923871338367462,-0.019053955003619193,0.0053924387,0.51815224,0.7234405875205994,0.1,0.203564453125,5.989096472412347,,
9347,959,30.335142970000007,3928064,420,91.98,3e-05,9580,-1.8796438701450824,-0.017626226050197147,0.005656489,0.5918995,0.6994728446006775,0.1,0.19384765625,6.274077864736318,,
,,,3932160,,,3e-05,9590,-1.9242493137717247,-0.02012583799660206,0.006760682,0.23772812,0.5784929394721985,0.1,0.215234375,5.4515940934419636,94.6,30.525318908691407
9357,960,30.100148559999997,3932160,420,92.58,,,,,,,,,,,,
9367,961,30.161389370000002,3936256,420,94.86,3e-05,9600,-1.914858191460371,-0.02095977633725852,0.00672111,0.7219112,0.47407713532447815,0.1,0.235400390625,4.249467040598392,,
9376,962,29.92002746,3940352,420,94.67,3e-05,9610,-1.9104297876358032,-0.019920302438549697,0.0070434017,0.68047327,0.6627627611160278,0.1,0.228662109375,4.986592824012041,,
9386,963,28.645076520000003,3944448,420,95.05,3e-05,9620,-1.9020721301436425,-0.019720270807738416,0.0049247923,0.5355952,0.8852755427360535,0.1,0.2045654296875,6.376771096140146,,
9396,964,29.563774529999996,3948544,420,93.74,3e-05,9630,-1.8873153939843177,-0.019637402486114296,0.005514119,0.5565424,0.9009823203086853,0.1,0.1898193359375,7.149006041139364,,
9405,965,30.703110430000002,3952640,420,93.11,3e-05,9640,-1.8772780880331994,-0.01910380194458412,0.005708224,0.5387526,0.5795099139213562,0.1,0.2188232421875,4.7050022758543495,,
9415,966,30.42303879,3956736,420,93.76,3e-05,9650,-1.8933541931211948,-0.021228170170797967,0.0066100047,0.54647064,0.4595528244972229,0.1,0.2299560546875,5.1820301994681355,,
9425,967,30.050405909999995,3960832,420,95.29,3e-05,9660,-1.8984282359480857,-0.01989846086362377,0.0065409006,0.6925645,0.6360756158828735,0.1,0.225244140625,5.109593454748392,,
9435,968,29.644776199999992,3964928,420,95.75,3e-05,9670,-1.906775750219822,-0.01945782428520033,0.0076492126,0.67294276,0.6533938646316528,0.1,0.223974609375,4.803159600496292,,
9445,969,29.677491900000003,3969024,420,96.1,3e-05,9680,-1.8825261399149895,-0.021260213028290308,0.007722369,0.6980661,0.387338250875473,0.1,0.2470703125,3.2490264493972063,,
,,,3973120,,,3e-05,9690,-1.882551059126854,-0.021549203012546057,0.010243612,0.738055,0.3031878173351288,0.1,0.300439453125,2.7962259493768213,84.6,36.35625686645508
9455,970,30.161024089999998,3973120,420,95.11,,,,,,,,,,,,
9465,971,31.671920050000004,3977216,420,92.95,3e-05,9700,-1.8873293682932855,-0.022125736280577256,0.008578686,0.6760515,0.36249327659606934,0.1,0.25751953125,3.4178619880229233,,
9475,972,31.546221400000004,3981312,420,92.47,3e-05,9710,-1.895022562146187,-0.02083931284432765,0.0058566695,0.73031926,0.5477266907691956,0.1,0.2178466796875,4.698900490254164,,
9484,973,30.951479420000002,3985408,420,92.43,3e-05,9720,-1.8547802232205868,-0.019503333934699184,0.006870335,0.6506202,0.4849672317504883,0.1,0.2243896484375,4.069934857264161,,
9494,974,29.3139307,3989504,420,94.42,3e-05,9730,-1.8727355994284154,-0.021582131966715677,0.007452095,0.7271122,0.45741909742355347,0.1,0.255322265625,3.3218391433358194,,
9504,975,29.29652946,3993600,420,94.25,3e-05,9740,-1.8727575622498989,-0.019664194877259435,0.0067550438,0.6141639,0.5544556975364685,0.1,0.237060546875,4.577656430751086,,
9513,976,30.54459484,3997696,420,93.68,3e-05,9750,-1.8907580867409706,-0.022398335897014475,0.0064711734,0.6171588,0.4576689600944519,0.1,0.21953125,4.597930843755603,,
9523,977,30.142647730000004,4001792,420,93.89,3e-05,9760,-1.8892801217734814,-0.017861271541914903,0.0059844507,0.6358007,0.7047927975654602,0.1,0.216455078125,5.062393616139889,,
9533,978,28.90271055,4005888,420,94.64,3e-05,9770,-1.911855998635292,-0.018862832442391664,0.0063923174,0.71231055,0.8536073565483093,0.1,0.203173828125,4.606255160272122,,
9542,979,29.088220449999994,4009984,420,96.05,3e-05,9780,-1.9037975363433361,-0.020203926933754703,0.0067606186,0.6403078,0.43957632780075073,0.1,0.2227294921875,5.139370159432292,,
,,,4014080,,,3e-05,9790,-1.8948831900954246,-0.021992797253187747,0.0074474025,0.40010983,0.49370241165161133,0.1,0.24453125,4.0829837746918205,87.4,29.537714809179306
9553,980,30.93591661,4014080,420,94.58,,,,,,,,,,,,
9563,981,30.714238540000007,4018176,420,95.67,3e-05,9800,-1.9188169412314893,-0.01948236715979874,0.0069619576,0.5526308,0.5283405780792236,0.1,0.2530517578125,4.29683305695653,,
9572,982,30.153136519999997,4022272,420,94.0,3e-05,9810,-1.886439010500908,-0.02053710643085651,0.008687856,0.7116779,0.2942163050174713,0.1,0.265185546875,3.029137361049652,,
9582,983,29.92903312,4026368,420,91.99,3e-05,9820,-1.8944539904594422,-0.020379200135357677,0.006211066,0.5000087,0.5621252655982971,0.1,0.2585693359375,4.632749850302934,,
9591,984,30.367179839999995,4030464,420,93.52,3e-05,9830,-1.8761380322277545,-0.02104945123719517,0.0068421382,0.74933743,0.4473303258419037,0.1,0.24677734375,3.4947793085128067,,
9601,985,29.91548669,4034560,420,94.33,3e-05,9840,-1.8827610179781913,-0.021336254784546326,0.010360289,0.6864717,0.23318767547607422,0.1,0.2953857421875,2.412104242295027,,
9611,986,29.799157750000003,4038656,420,94.05,3e-05,9850,-1.8900103859603405,-0.018204519715800414,0.0050916304,0.5958073,0.6807208061218262,0.1,0.2017578125,5.982925520092249,,
9620,987,30.72894613,4042752,420,94.06,3e-05,9860,-1.8822612024843692,-0.019793728344666306,0.0074340273,0.59535813,0.49335747957229614,0.1,0.2435546875,3.78808932825923,,
9630,988,30.895605729999996,4046848,420,94.02,3e-05,9870,-1.917233058065176,-0.021732381646870635,0.0077212276,0.6480531,0.44763419032096863,0.1,0.2552978515625,3.4673212125897406,,
9640,989,31.546359470000002,4050944,420,94.06,3e-05,9880,-1.8843000814318658,-0.02000710084976163,0.0064142738,0.6131283,0.35817334055900574,0.1,0.2344482421875,4.456583320349455,,
,,,4055040,,,3e-05,9890,-1.898920339345932,-0.02185899600153789,0.0063282363,0.52935934,0.4431949555873871,0.1,0.2276611328125,4.789831873401999,90.6,31.51873207092285
9650,990,30.557146539999998,4055040,420,93.39,,,,,,,,,,,,
9660,991,29.607229320000002,4059136,420,92.0,3e-05,9900,-1.9111115336418152,-0.01965331317624077,0.006283017,0.6338253,0.7165435552597046,0.1,0.189892578125,6.981124137341976,,
9669,992,29.583702350000003,4063232,420,92.03,3e-05,9910,-1.8612917438149452,-0.019518798566423357,0.00519984,0.68783426,0.8650499582290649,0.1,0.1861572265625,6.123861487954855,,
9679,993,28.943030729999997,4067328,420,93.77,3e-05,9920,-1.9290981702506542,-0.018959834353881887,0.005442568,0.5898988,0.540230393409729,0.1,0.2216064453125,4.9759710595011715,,
9689,994,28.850967880000002,4071424,420,94.64,3e-05,9930,-1.9290377289056777,-0.019560426526004447,0.006823569,0.5177958,0.3786778748035431,0.1,0.230517578125,4.208006538823247,,
9698,995,29.87526374,4075520,420,94.96,3e-05,9940,-1.8840920239686967,-0.020402797640417702,0.006380768,0.5087252,0.4636368453502655,0.1,0.22607421875,4.499414662644267,,
9708,996,29.9752957,4079616,420,94.9,3e-05,9950,-1.868680452555418,-0.019230606556811837,0.0068723448,0.6640043,0.5834780931472778,0.1,0.22470703125,4.638122342899441,,
9718,997,30.39343311,4083712,420,94.78,3e-05,9960,-1.9140714414417743,-0.020644685506704265,0.0071349973,0.6798043,0.3799537420272827,0.1,0.2411376953125,4.05761115476489,,
9727,998,30.948703499999997,4087808,420,92.55,3e-05,9970,-1.8991169765591622,-0.024086027819430457,0.0073105814,0.5413396,0.45462819933891296,0.1,0.2661376953125,4.1843066267669204,,
9737,999,30.69822087,4091904,420,92.02,3e-05,9980,-1.8858574159443378,-0.021814657479990274,0.007579101,0.62020457,0.5077236890792847,0.1,0.2545166015625,4.300321753323078,,
,,,4096000,,,3e-05,9990,-1.8629241429269314,-0.020765546135953626,0.0068819975,0.62455887,0.5446522235870361,0.1,0.250048828125,4.172897873073817,96.0,30.690090560913085
9748,1000,31.40769984,4096000,420,91.75,,,,,,,,,,,,
9757,1001,31.356538919999995,4100096,420,92.91,3e-05,10000,-1.9040198735892773,-0.020789620425057366,0.0085419,0.61521685,0.27077963948249817,0.1,0.275390625,3.4668263804167507,,
9767,1002,31.546491930000002,4104192,420,92.3,3e-05,10010,-1.898151521384716,-0.02138632059286465,0.0067923465,0.43013036,0.38222676515579224,0.1,0.2693359375,3.5807271007448436,,
9777,1003,31.84750715,4108288,420,93.0,3e-05,10020,-1.866946993023157,-0.019737024744972586,0.007156983,0.6396271,0.45504632592201233,0.1,0.249853515625,4.053313295543194,,
9786,1004,30.515389000000006,4112384,420,93.38,3e-05,10030,-1.838704889267683,-0.021099717885954307,0.008123066,0.6431384,0.3240624666213989,0.1,0.262451171875,2.5682473119348286,,
9796,1005,29.69405141,4116480,420,93.54,3e-05,10040,-1.9131446339190006,-0.019638519079308026,0.0072104675,0.4921385,0.49591031670570374,0.1,0.2306640625,4.9649360157549385,,
9805,1006,29.45308767,4120576,420,93.96,3e-05,10050,-1.9011477380990982,-0.02005640800052788,0.006911429,0.64302075,0.32377326488494873,0.1,0.2326416015625,3.5399674985557796,,
9815,1007,30.409103369999997,4124672,420,92.17,3e-05,10060,-1.907179083675146,-0.021648822122369894,0.0065291617,0.69060177,0.42402127385139465,0.1,0.2458740234375,4.104909750074148,,
9825,1008,30.538093169999993,4128768,420,93.3,3e-05,10070,-1.872732901573181,-0.020497817880823277,0.0066932496,0.6141243,0.43292444944381714,0.1,0.24033203125,3.536181145533919,,
9834,1009,31.154129799999996,4132864,420,93.39,3e-05,10080,-1.8624590806663037,-0.020661607099464165,0.008197054,0.54907334,0.474522203207016,0.1,0.2480224609375,3.1933500826358796,,
,,,4136960,,,3e-05,10090,-1.8541002057492733,-0.02133165312698111,0.0062562367,0.62645125,0.35168302059173584,0.1,0.23134765625,3.6484273560345173,89.4,35.93725929260254
9845,1010,31.987846140000002,4136960,420,92.98,,,,,,,,,,,,
9855,1011,30.9241072,4141056,420,94.48,3e-05,10100,-1.870786789059639,-0.021680596479563975,0.0064005814,0.54233515,0.4315659999847412,0.1,0.2560791015625,3.580417672544718,,
9864,1012,30.957358890000002,4145152,420,94.14,3e-05,10110,-1.8848208010196685,-0.02238420317880809,0.008600719,0.5708586,0.2721920609474182,0.1,0.2654052734375,2.932432745024562,,
9874,1013,30.98548207,4149248,420,93.24,3e-05,10120,-1.8694262377917767,-0.019892594146949705,0.006001436,0.6456553,0.5157699584960938,0.1,0.2203125,3.9040445256978273,,
9883,1014,31.021732199999995,4153344,420,91.94,3e-05,10130,-1.8695695392787457,-0.01987754220608622,0.0057830242,0.6919128,0.38884028792381287,0.1,0.19833984375,4.251741779595614,,
9893,1015,30.664548710000005,4157440,420,92.3,3e-05,10140,-1.878397849947214,-0.02021456965157995,0.006040604,0.72791326,0.44594982266426086,0.1,0.208837890625,3.25061058960855,,
9903,1016,29.65042614,4161536,420,93.45,3e-05,10150,-1.8629248410463333,-0.02236063461168669,0.0071554156,0.68184793,0.3188936710357666,0.1,0.2414306640625,3.5059396613389255,,
9912,1017,30.221563189999998,4165632,420,94.03,3e-05,10160,-1.8991180568933488,-0.018266821643919684,0.0068234964,0.63536286,0.38420361280441284,0.1,0.222607421875,4.891471209004521,,
9922,1018,30.88832931,4169728,420,92.86,3e-05,10170,-1.8444384463131427,-0.021430214183055796,0.009937737,0.54451406,0.2485494464635849,0.1,0.282763671875,2.5048617247492073,,
9932,1019,30.203467279999995,4173824,420,94.25,3e-05,10180,-1.8977452881634236,-0.018666476962971502,0.0067542326,0.5361614,0.4125317931175232,0.1,0.2523681640625,4.14889840260148,,
,,,4177920,,,3e-05,10190,-1.8617733970284462,-0.01963231109257322,0.0067505892,0.6411954,0.4999125897884369,0.1,0.241650390625,3.745834834128618,95.2,32.670733261108396
9942,1020,29.82950364,4177920,420,94.92,,,,,,,,,,,,
9952,1021,32.22055526,4182016,420,92.27,3e-05,10200,-1.8664692707359791,-0.02188025200011907,0.0064752186,0.7107333,0.4486605226993561,0.1,0.2313232421875,3.438231085240841,,
9961,1022,32.25351347,4186112,420,90.33,3e-05,10210,-1.8358061775565147,-0.019791986644850112,0.0074333837,0.48804498,0.30707070231437683,0.1,0.23505859375,3.2978959769010543,,
9971,1023,30.535319470000005,4190208,420,92.56,3e-05,10220,-1.8502953767776489,-0.018289025480044074,0.0063706287,0.6203297,0.420160710811615,0.1,0.239306640625,4.139090719819069,,
9981,1024,29.425402550000005,4194304,420,94.58,3e-05,10230,-1.8883902825415135,-0.019469688326353207,0.005502144,0.65431786,0.7199200391769409,0.1,0.2090087890625,5.396051055938005,,
9990,1025,29.087660360000005,4198400,420,95.1,3e-05,10240,-1.8600436717271804,-0.018624079841538334,0.006827043,0.49802685,0.3569568395614624,0.1,0.20947265625,3.612649392336607,,
10000,1026,30.110851839999995,4202496,420,94.15,3e-05,10250,-1.86602346226573,-0.019330456233001315,0.0064537236,0.73676074,0.5103397369384766,0.1,0.23193359375,4.014763676002621,,
10010,1027,30.845210809999998,4206592,420,92.49,3e-05,10260,-1.8500893093645572,-0.02036627161432989,0.0067506824,0.70599395,0.4997009336948395,0.1,0.2405517578125,3.9349191561341286,,
10019,1028,31.926224060000003,4210688,420,91.75,3e-05,10270,-1.8515596106648444,-0.02086371839977801,0.007225137,0.511219,0.4600999355316162,0.1,0.2489013671875,4.0595914829522375,,
10029,1029,31.372449149999998,4214784,420,93.95,3e-05,10280,-1.8373867318034172,-0.02169731837057043,0.008420201,0.6068188,0.30446892976760864,0.1,0.2893798828125,2.4628879625350235,,
,,,4218880,,,3e-05,10290,-1.8510844886302948,-0.021059760940261185,0.007626454,0.61394477,0.3810611367225647,0.1,0.25380859375,3.3564213454723357,91.6,29.060047912597657
10039,1030,31.023623689999994,4218880,420,93.19,,,,,,,,,,,,
10049,1031,31.325627279999996,4222976,420,93.47,3e-05,10300,-1.8492846354842185,-0.02020730109361466,0.006217874,0.65882504,0.48362016677856445,0.1,0.208203125,4.73047372251749,,
10059,1032,31.577030680000004,4227072,420,93.62,3e-05,10310,-1.8281149357557296,-0.02019127273815684,0.0053108507,0.5777427,0.5381490588188171,0.1,0.203125,4.6341197654604915,,
10068,1033,31.523991159999994,4231168,420,93.31,3e-05,10320,-1.8237214289605617,-0.02055184032069519,0.008670033,0.5508213,0.32610827684402466,0.1,0.260302734375,3.2810368154197933,,
10078,1034,30.887288650000006,4235264,420,93.48,3e-05,10330,-1.820973651856184,-0.018245946246315724,0.0057024444,0.65607786,0.6698288917541504,0.1,0.200341796875,3.929193826764822,,
10087,1035,31.529720960000006,4239360,420,93.01,3e-05,10340,-1.818624746799469,-0.01906241182296071,0.0067751217,0.39224374,0.421092689037323,0.1,0.248193359375,4.011609634757042,,
10097,1036,31.2329062,4243456,420,93.33,3e-05,10350,-1.8099900528788566,-0.020961691249976867,0.00786754,0.61857975,0.23267172276973724,0.1,0.2529052734375,2.7342494882643225,,
10107,1037,29.949989960000003,4247552,420,93.61,3e-05,10360,-1.874784841388464,-0.022646323483786545,0.007528265,0.754506,0.3842775225639343,0.1,0.2729736328125,3.44601639918983,,
10116,1038,30.09838963,4251648,420,92.17,3e-05,10370,-1.8538594081997872,-0.01837562578584766,0.0062570367,0.5858617,0.5174611210823059,0.1,0.22734375,4.632439514249564,,
10126,1039,30.762278610000003,4255744,420,92.14,3e-05,10380,-1.869822221249342,-0.01882145912386477,0.008360604,0.6303513,0.4094945192337036,0.1,0.246484375,4.030315056443214,,
,,,4259840,,,3e-05,10390,-1.8455201715230942,-0.021144833552534693,0.008594765,0.6658175,0.26851946115493774,0.1,0.2687744140625,2.9687324102967976,89.8,31.81209716796875
10136,1040,31.05824252,4259840,420,92.07,,,,,,,,,,,,
10146,1041,31.202273509999994,4263936,420,92.64,3e-05,10400,-1.8355762101709843,-0.020359827930951722,0.008612661,0.632537,0.29851919412612915,0.1,0.2591552734375,2.6930803265422583,,
10155,1042,31.00620644,4268032,420,92.78,3e-05,10410,-1.8269261717796326,-0.018277469660097266,0.0052456455,0.3825953,0.5636250376701355,0.1,0.2272216796875,5.681462291628122,,
10165,1043,31.871186710000003,4272128,420,91.9,3e-05,10420,-1.8558385238051414,-0.021666703073424286,0.008115788,0.6300469,0.33329930901527405,0.1,0.2519287109375,2.852593734115362,,
10175,1044,31.2940303,4276224,420,93.06,3e-05,10430,-1.837391845881939,-0.020205112674739213,0.008187257,0.5465162,0.27300235629081726,0.1,0.25732421875,3.386789361014962,,
10184,1045,30.33713564,4280320,420,93.85,3e-05,10440,-1.8119625367224217,-0.019399845984298735,0.0059617674,0.57663846,0.48146283626556396,0.1,0.2216796875,4.742759659141302,,
10194,1046,29.4923722,4284416,420,94.2,3e-05,10450,-1.8335753574967384,-0.018816401589720044,0.0056327777,0.76356316,0.6484235525131226,0.1,0.2237548828125,5.05901121944189,,
10204,1047,29.849692089999998,4288512,420,94.83,3e-05,10460,-1.8442785911262036,-0.020728549594059585,0.006781017,0.7700615,0.36333945393562317,0.1,0.2356201171875,3.1971502043306828,,
10213,1048,30.241567649999997,4292608,420,94.8,3e-05,10470,-1.8141226030886173,-0.017821204866049812,0.006535182,0.7175572,0.269218772649765,0.1,0.225244140625,3.329200194403529,,
10223,1049,30.450783070000004,4296704,420,94.83,3e-05,10480,-1.79463542252779,-0.02099114934972022,0.009431417,0.6596055,0.3508499562740326,0.1,0.2666259765625,2.5878873210400344,,
,,,4300800,,,3e-05,10490,-1.843151893466711,-0.019001591531559826,0.0061191674,0.73097265,0.368406742811203,0.1,0.222802734375,3.061031645908952,95.6,29.323074722290038
10234,1050,30.739613999999996,4300800,420,93.04,,,,,,,,,,,,
10243,1051,30.030007530000002,4304896,420,93.49,3e-05,10500,-1.8069181002676487,-0.019961653495556675,0.0062380694,0.67987335,0.46463194489479065,0.1,0.2165283203125,3.4143977500498295,,
10253,1052,30.615024060000007,4308992,420,94.05,3e-05,10510,-1.8074680224061013,-0.019887066916999173,0.0069601554,0.64104867,0.8446301221847534,0.1,0.2284912109375,4.894272167235613,,
10263,1053,30.625003750000005,4313088,420,94.57,3e-05,10520,-1.793921535462141,-0.020592171919997782,0.008237399,0.7178217,0.3980858623981476,0.1,0.2572021484375,3.4401925791054966,,
10272,1054,31.251696069999998,4317184,420,93.73,3e-05,10530,-1.819556011259556,-0.022587810206459835,0.008919541,0.73660266,0.28936493396759033,0.1,0.2710693359375,2.8552469631657003,,
10282,1055,31.398258530000003,4321280,420,93.42,3e-05,10540,-1.8068122431635856,-0.019332629103155342,0.005916767,0.50415653,0.5235826373100281,0.1,0.2197021484375,5.611778339743614,,
10291,1056,31.92426996,4325376,420,92.75,3e-05,10550,-1.790580116957426,-0.020186527541955,0.0069039883,0.5951842,0.32029375433921814,0.1,0.2423095703125,2.8671148739755155,,
10301,1057,32.40351983,4329472,420,92.07,3e-05,10560,-1.8268252521753312,-0.02110080105776433,0.0069874274,0.67298377,0.24698975682258606,0.1,0.2448974609375,3.0300517227500676,,
10310,1058,33.17438014,4333568,420,91.08,3e-05,10570,-1.7899223200976848,-0.02060264108586125,0.008861963,0.5005597,0.23055362701416016,0.1,0.26982421875,2.5684693798422815,,
10320,1059,32.876581609999995,4337664,420,90.87,3e-05,10580,-1.7957979984581471,-0.02011987347214017,0.007694159,0.35913855,0.3270496129989624,0.1,0.265576171875,3.1843728985637427,,
,,,4341760,,,3e-05,10590,-1.8019529044628144,-0.02067146441549994,0.00847451,0.75566953,0.23364710807800293,0.1,0.267626953125,2.372117676027119,94.0,32.88252334594726
10331,1060,31.76425467,4341760,420,92.63,,,,,,,,,,,,
10340,1061,32.25276364,4345856,420,92.39,3e-05,10600,-1.7987132780253887,-0.02084605498384917,0.007238033,0.6859071,0.21558433771133423,0.1,0.252587890625,2.234291165135801,,
10350,1062,32.13568059,4349952,420,92.88,3e-05,10610,-1.8028697438538075,-0.019780721366987563,0.006998025,0.6411265,0.3457820415496826,0.1,0.2462890625,3.3630987878888847,,
