#{"t_start": 1708852487.448879, "env_id": "scheduler-customEnv"}
r,l,t
35.319502,37,466.525059
34.730465,38,466.608991
23.961288,37,466.722452
39.3713,38,466.8733
33.91321,39,467.079257
28.532941,40,467.245119
24.389592,38,467.337601
28.454862,38,467.479941
31.30927,38,467.585809
23.132883,39,467.668634
30.140973,37,467.775185
33.810342,37,467.854639
36.133157,38,468.009613
40.117193,37,468.117189
38.616568,37,468.223951
31.311568,38,468.298002
37.684524,40,468.412823
28.605608,39,468.510556
31.600598,40,468.615103
35.594302,37,468.710902
29.552749,38,468.957988
27.508213,38,469.210505
27.273738,39,469.468155
20.279156,39,469.555414
27.368692,39,469.717703
35.474313,38,469.829699
33.669159,39,469.948352
34.402724,42,470.141783
43.289485,38,470.434673
26.029872,40,470.570606
38.795531,39,470.657485
19.249401,52,470.771378
29.006577,40,470.888192
22.16263,40,471.062567
22.984064,37,471.165922
40.551477,38,471.291367
29.410757,38,471.41114
28.535554,37,471.493173
31.23195,39,471.597215
25.343099,37,471.67873
36.375969,38,471.935571
35.944792,38,472.081383
22.359692,38,472.22996
29.59737,37,472.315228
39.860105,37,472.495334
27.77951,39,472.692708
41.475442,37,472.805752
25.384158,43,473.012689
31.445601,37,473.256001
29.672177,39,473.435005
31.679772,37,473.525404
30.383788,38,473.607183
32.511281,38,473.744798
20.760468,38,473.952006
33.744622,37,474.04836
33.912649,40,474.153372
26.272838,37,474.276646
21.059429,40,474.382119
28.373275,38,474.475587
22.500915,42,474.558952
29.814796,37,474.714761
38.425497,38,474.903778
34.808726,42,474.989812
21.069522,37,475.078177
22.171349,40,475.379846
36.280322,37,475.479438
32.534502,37,475.671698
32.838164,39,475.840707
32.270093,41,476.066927
27.013921,38,476.238388
20.61592,40,476.333035
24.91638,40,476.435193
24.945557,38,476.534677
33.112059,37,476.623145
27.971912,38,476.8099
21.791792,37,477.03055
30.390439,38,477.147881
37.604037,38,477.370814
35.555128,38,477.63091
33.90238,37,477.869953
30.593602,37,478.022343
31.54893,37,478.204194
24.608308,38,478.392334
23.759363,38,478.46785
33.27757,40,478.625657
31.137893,38,478.839499
24.981485,38,479.086629
32.134326,39,479.242574
26.631536,38,479.433768
30.774187,41,479.543866
25.57142,39,479.755951
31.563666,38,479.89387
34.960653,39,480.128137
38.42244,38,480.235669
38.486174,38,480.31522
28.418046,39,480.44305
29.181594,37,480.546874
22.58027,41,480.69087
24.474799,38,480.812092
22.464482,37,480.892534
32.683989,38,481.049487
40.105831,37,481.136608
24.590511,38,481.254851
31.983108,38,481.451121
28.018329,40,481.544518
37.022955,38,481.644195
32.051607,42,481.738981
22.472037,37,481.813098
35.932391,37,481.940996
25.365427,38,482.025714
24.978395,39,482.113766
42.020695,37,482.246328
31.411652,39,482.407603
32.287483,37,482.639494
25.341442,38,482.831181
32.985104,38,483.070829
22.884308,37,483.321898
35.132889,39,483.465274
23.641733,39,483.583432
33.23605,38,483.69876
28.275449,40,483.803546
24.696621,38,483.879715
28.463655,37,483.963598
27.437859,38,484.041724
26.273276,38,484.143316
34.402609,39,484.276884
29.898996,37,484.359944
30.759571,38,484.431027
35.117975,37,484.528899
34.183709,38,484.636346
38.997621,38,484.730122
35.018671,39,484.824634
30.489761,37,484.921953
26.861554,38,485.004121
40.729762,37,485.09411
35.06576,39,485.184043
23.474611,40,485.505128
28.749005,37,485.77058
22.535959,39,485.936793
35.25186,38,486.078075
31.077219,39,486.354437
22.280025,38,486.531282
29.269979,39,486.750224
31.207438,39,486.838968
35.15205,38,486.932585
32.262902,37,487.023885
24.184203,39,487.109045
23.011339,37,487.224478
23.000866,39,487.352074
23.336381,37,487.439756
34.669163,40,487.51811
38.805556,37,487.639427
23.873141,40,487.916742
37.249193,40,488.061721
22.201006,41,488.272695
20.78231,39,488.387168
35.682925,37,488.495314
35.706771,38,488.58272
38.632419,38,488.693374
23.463458,38,488.795513
31.821274,38,488.939698
27.388156,38,489.065564
26.704174,40,489.152911
27.785091,37,489.249333
29.408758,37,489.401298
35.144217,38,489.529989
37.288195,41,489.776687
25.486373,39,490.107101
34.006013,38,490.348586
30.735411,37,490.442773
23.543133,39,490.529474
26.455184,42,490.621504
31.312214,38,490.72057
38.040946,40,490.809651
23.119916,40,490.928604
34.077447,38,491.028013
35.935176,38,491.128893
47.933278,37,491.24249
33.828315,37,491.320418
21.92612,38,491.394994
28.705921,37,491.500404
28.646492,38,491.573202
27.98387,38,491.688091
38.579614,38,491.855919
31.86073,38,492.103477
36.867478,40,492.346281
33.64995,37,492.511773
24.759587,37,492.765906
33.410952,39,492.979301
25.622585,40,493.317915
35.470055,39,493.433362
31.024512,38,493.628914
35.871412,37,493.803678
41.936493,37,494.061438
33.582899,38,494.187371
25.818727,40,494.29962
29.464754,40,494.407746
22.31441,38,494.493173
29.38999,37,494.584146
31.350109,37,494.676922
34.618092,38,494.794865
33.208693,37,494.883054
31.306911,39,494.96335
28.974701,39,495.042679
2.165364,93,495.414626
31.411923,39,495.512346
32.457079,37,495.608436
38.437699,37,495.703071
34.56244,37,495.795234
24.049052,39,495.923376
30.566574,38,496.158853
21.982172,41,496.402591
23.141021,37,496.607538
44.097892,37,496.751427
34.800357,37,496.83127
36.181327,37,496.910522
24.362514,38,497.029414
33.47677,39,497.11397
24.754979,38,497.218325
31.701351,39,497.304052
27.060224,40,497.454979
24.976286,38,497.610054
34.855726,37,497.68493
28.840905,38,497.761476
27.329721,39,497.925771
29.913704,40,498.152358
40.229364,37,498.258021
38.15491,39,498.378393
38.79751,37,498.495963
30.876115,37,498.605598
34.193899,38,498.689327
39.094642,37,498.763596
36.621546,39,498.891091
32.581426,38,499.009537
24.761066,37,499.105478
34.669345,39,499.215241
37.667858,40,499.315264
25.706325,37,499.386472
31.285489,37,499.469628
28.603755,37,499.561005
30.248227,38,499.676063
32.2828,38,499.754983
24.573905,38,499.848292
26.531603,37,499.928541
35.279813,37,500.060053
20.562119,39,500.266782
28.728669,39,500.487877
21.549593,38,500.640205
22.30667,39,500.953407
26.006882,37,501.095424
24.707023,37,501.187625
20.43307,37,501.279294
32.926985,37,501.397215
39.686571,37,501.473917
36.560245,38,501.558243
33.793846,39,501.675432
25.17868,37,501.855436
28.542897,39,502.114939
24.953974,38,502.3681
38.973577,39,502.555625
25.992014,39,502.766113
32.63557,40,503.002039
30.963405,38,503.236776
24.055167,38,503.453963
25.447426,37,503.610671
37.495834,38,503.8246
27.492323,38,503.930089
34.81688,38,504.011931
41.578355,40,504.14425
30.389005,37,504.25568
39.014326,39,504.416059
30.049977,40,504.578805
27.071846,39,504.7094
28.26379,41,504.805389
36.691683,38,504.892224
34.804915,39,504.9757
26.877717,38,505.059313
24.134202,38,505.148387
39.168904,38,505.246801
36.625758,37,505.320207
36.58649,37,505.526107
30.183827,38,505.728607
34.313759,39,505.939263
32.121298,40,506.144097
22.173061,38,506.334593
21.823124,40,506.62464
25.307567,42,506.767581
32.181578,38,506.885534
27.726513,39,507.11661
31.467731,38,507.27842
42.955322,37,507.360285
23.510444,38,507.434541
20.208031,39,507.540974
22.615503,41,507.6311
25.200108,38,507.714484
30.903903,38,507.821169
27.110885,37,507.97221
33.02615,37,508.045373
43.452126,38,508.117681
30.750448,37,508.245753
34.225628,38,508.565586
26.430415,39,508.708141
41.384525,37,508.89633
32.877248,40,509.083645
40.868758,38,509.252573
32.593891,37,509.471424
39.77156,41,509.554029
42.937597,37,509.680624
32.581027,39,509.993731
34.333006,40,510.382892
29.067064,38,510.487694
41.806285,39,510.74368
32.577325,41,511.020151
32.040266,39,511.192583
24.917266,40,511.375657
24.98254,38,511.631394
36.312741,37,511.778731
32.692795,37,511.872292
38.602203,38,511.981753
33.282071,37,512.052639
34.468226,38,512.166907
20.546697,39,512.276422
30.241482,39,512.361783
30.789553,39,512.459773
36.290227,38,512.749163
25.332306,38,512.952757
35.5721,39,513.081588
34.656088,37,513.214479
26.874899,38,513.330914
34.071689,38,513.43033
31.815381,38,513.510753
24.557999,41,513.628699
28.13504,40,513.740836
24.937422,37,513.828618
26.466665,37,513.909359
-2.196666,106,514.148763
31.734456,48,514.428266
36.734747,37,514.624687
33.7854,38,514.861188
32.401597,37,514.955476
42.582142,38,515.044836
27.307472,40,515.145354
34.093635,38,515.251883
46.327003,38,515.330098
33.270731,38,515.56216
38.978994,38,515.637304
34.536837,39,515.720114
26.46521,38,515.804599
21.872429,37,515.912223
28.312454,38,516.00054
32.754575,39,516.078999
35.512428,40,516.223115
26.518355,39,516.441576
39.932409,38,516.540324
32.631684,41,516.632072
23.930491,38,516.740575
32.749325,37,516.940962
36.002172,37,517.019392
29.92391,37,517.109586
37.860492,39,517.185369
43.381809,38,517.311816
40.717891,39,517.431058
41.782498,38,517.518372
37.153432,38,517.610898
35.266612,37,517.802851
36.081608,37,518.005161
32.979606,41,518.159688
36.657191,37,518.271306
27.720388,37,518.381951
37.017199,37,518.455629
38.523935,38,518.538393
25.0625,37,518.61492
22.634388,38,518.712901
34.077416,39,518.79715
29.937657,39,518.963156
25.705329,39,519.062824
33.379983,37,519.177427
25.541171,39,519.2814
29.098488,38,519.364266
40.430261,39,519.457866
25.202008,38,519.552015
24.125727,39,519.654375
37.686032,38,519.756272
23.121627,38,519.870646
25.510119,38,519.978825
35.282338,38,520.055646
27.088472,38,520.154489
38.157118,39,520.250831
31.199299,37,520.3976
30.282405,41,520.493844
24.552104,40,520.624757
22.541685,38,520.69554
22.797359,38,521.00935
35.325635,38,521.094351
26.297768,38,521.183416
23.319497,37,521.294251
28.308667,37,521.391157
29.332318,38,521.477648
25.377809,38,521.556533
28.972968,39,521.668805
35.826736,39,521.815767
29.965008,40,521.913173
32.927907,37,522.003315
29.033209,39,522.093417
24.63507,40,522.2501
21.975352,39,522.332231
22.950596,40,522.431763
24.838715,37,522.503714
29.393876,38,522.713044
36.528832,37,522.862972
33.810114,39,523.189086
31.016244,38,523.4333
36.24256,38,523.591487
42.537142,38,523.794575
22.332269,38,523.892744
18.02271,39,523.99822
29.824789,38,524.154504
25.139651,38,524.358644
27.869363,38,524.4558
26.493476,38,524.527926
35.537145,38,524.665433
32.695733,39,524.752787
42.709632,37,524.846482
34.022344,37,524.926444
36.947966,38,525.083273
41.965391,40,525.249532
36.410938,38,525.338734
38.123105,40,525.44051
39.310348,38,525.544041
40.511062,39,525.640669
32.095673,37,525.733695
33.362501,38,525.813843
35.157185,38,525.962869
37.475567,37,526.167145
33.996983,38,526.284976
43.294014,37,526.359487
37.70211,38,526.469407
21.312484,41,526.549943
23.221062,38,526.629928
24.132441,39,526.707094
24.41884,38,526.798736
29.360805,37,526.879082
25.425957,40,526.986177
29.994692,38,527.083204
27.040772,38,527.274809
40.887401,38,527.407333
30.782086,38,527.538959
38.138943,37,527.671808
23.477169,38,527.79462
30.406235,37,527.883621
47.130083,40,527.98223
31.3393,39,528.064
24.870501,38,528.151614
24.549667,39,528.317156
29.273274,37,528.428471
25.045759,38,528.555978
21.002856,38,528.649742
24.845199,37,528.738359
29.217614,38,528.815378
24.596117,37,528.899528
35.307468,39,528.994954
27.802174,40,529.094952
30.794094,37,529.170817
24.434873,37,529.353481
21.804947,39,529.470648
20.279415,38,529.592356
43.374858,37,529.70768
32.792681,38,529.839416
33.654763,39,530.003969
38.096848,39,530.094881
39.339767,42,530.29163
26.529683,39,530.502698
25.458095,39,530.625422
26.245553,38,530.70454
22.775271,40,530.793629
42.865747,38,530.871929
29.970423,38,531.091242
28.925644,38,531.286302
39.196196,39,531.453148
37.531701,39,531.537069
38.450767,37,531.61948
35.406637,37,531.700215
33.448476,38,531.820309
31.196538,40,531.90901
35.2792,39,532.011441
33.844606,40,532.110015
32.11577,38,532.192072
37.399886,37,532.29763
35.116587,39,532.410392
23.042657,38,532.500844
26.374034,37,532.590602
32.194867,37,532.661647
40.485929,39,532.785552
26.968294,41,532.881364
41.864187,38,532.962195
39.736111,38,533.065137
33.683605,39,533.28099
22.748195,39,533.386047
35.292828,38,533.645711
36.433501,38,533.840001
28.183394,39,534.101578
28.338331,37,534.265162
34.248615,41,534.35441
37.218415,38,534.437605
29.224108,37,534.55353
21.146319,40,534.650151
24.944949,40,534.733006
28.463855,38,534.821883
42.092439,38,534.926275
32.496132,39,535.007491
33.713729,37,535.079116
36.004188,38,535.162675
37.043818,38,535.376492
30.41085,39,535.590855
26.899522,38,535.6757
-5.286865,92,535.8892
33.436564,38,536.056203
34.275935,39,536.247787
35.702577,38,536.415323
35.263386,37,536.651186
37.566859,38,536.768929
29.66508,37,536.873802
37.254012,39,537.05518
38.0103,38,537.145483
36.124926,39,537.350044
40.060674,37,537.677511
39.755457,39,537.758115
28.345748,37,537.835577
44.965244,39,537.946204
30.827433,39,538.106164
33.591828,39,538.279877
34.999865,37,538.439396
32.292941,37,538.576861
36.955434,40,538.695177
24.864458,38,538.778376
28.34555,38,538.867518
39.170645,38,538.999498
38.803922,38,539.153883
31.609859,38,539.310523
32.950605,41,539.424263
37.421329,38,539.578213
28.11872,37,539.701415
28.683255,38,539.842033
33.361409,38,539.925941
42.670388,37,540.105511
35.925075,38,540.401656
30.121268,39,540.60973
27.423642,38,540.868812
38.832022,40,541.04603
34.222208,37,541.151008
33.929758,40,541.312412
30.34587,37,541.499077
28.271641,39,541.714113
16.146875,74,542.182447
12.648954,76,542.541317
22.058704,39,542.70552
32.98284,38,542.875242
30.543288,38,543.088824
37.963026,38,543.275795
42.682724,40,543.383995
26.953342,40,543.480731
28.663389,37,543.578575
31.898165,38,543.661237
31.54571,39,543.755616
27.595745,39,543.962493
32.238414,38,544.123404
37.751489,40,544.299341
35.518429,37,544.376513
32.570838,37,544.461873
27.328303,39,544.564754
21.595118,40,544.694585
40.347528,41,544.797571
38.63855,39,544.93803
36.793279,38,545.032548
35.968311,37,545.111867
32.484896,41,545.23073
25.127436,37,545.321262
33.935528,38,545.416034
41.053549,37,545.494747
26.136053,37,545.592436
28.974211,38,545.692998
30.887327,39,545.780887
36.341635,37,545.868301
27.47192,37,546.019862
29.256159,37,546.127254
41.663465,38,546.243807
41.431254,37,546.325993
34.98905,37,546.401679
25.141905,40,546.530443
24.494521,41,546.612486
27.589509,37,546.707073
26.463146,39,546.786434
28.594721,38,546.889058
34.728041,37,546.967562
40.661776,41,547.083049
38.156151,38,547.170439
28.057516,41,547.28873
27.210306,37,547.371513
35.026247,38,547.465538
37.314551,38,547.553343
22.677103,38,547.680187
25.860778,40,547.803575
36.95253,38,548.023045
29.956785,38,548.373653
36.414881,37,548.53051
38.477895,37,548.750904
25.911012,39,548.873449
37.850104,38,548.973228
36.130845,38,549.222063
33.21726,37,549.354485
36.189394,38,549.450262
39.181221,39,549.544069
27.077199,40,549.733374
40.116528,39,549.833058
26.142918,40,549.967959
37.516558,39,550.077594
33.414374,38,550.415265
22.702251,39,550.572246
27.173951,38,550.762053
31.680903,38,550.934236
26.924852,37,551.147667
35.155165,39,551.347843
23.112704,39,551.454266
34.767281,40,551.551167
39.775538,39,551.665513
28.102296,39,551.763687
25.790942,38,551.864876
35.267397,39,551.964252
26.889647,38,552.077797
26.49326,38,552.161711
30.545674,39,552.424436
34.12316,38,552.598558
32.608293,41,552.768294
31.982353,41,552.991892
38.265799,38,553.245086
32.964606,37,553.453906
41.731846,38,553.605065
25.376412,37,553.682097
31.476038,40,553.777308
33.015585,39,553.863802
32.111173,38,553.974593
32.232064,40,554.078121
33.546373,42,554.185013
35.66574,37,554.410879
39.332703,37,554.530533
27.63788,40,554.624336
30.574919,40,554.724149
24.385297,38,554.807071
35.836522,37,554.905754
28.238495,39,554.992886
33.203636,37,555.074221
34.347341,40,555.162029
25.464107,38,555.27578
39.109065,38,555.376395
39.970678,41,555.472787
41.683593,38,555.560131
34.545928,40,555.674967
30.990711,38,555.772988
23.167088,38,555.863667
28.174252,38,555.967945
29.090304,37,556.064862
32.160095,39,556.13894
39.854076,38,556.24883
28.348112,39,556.347896
31.087072,40,556.535207
35.895511,39,556.606338
32.624234,38,556.703318
31.98268,37,556.806853
31.298745,37,557.085909
30.622908,39,557.259514
36.312214,38,557.498203
23.594347,39,557.611052
23.404777,38,557.729944
37.317681,39,557.818176
31.173711,38,557.899136
31.263744,39,557.996408
30.524533,38,558.116014
43.1766,38,558.287424
36.723136,37,558.424409
43.509176,37,558.627683
35.221177,39,558.738684
37.013864,37,558.872494
29.287769,39,559.115896
23.953158,38,559.278851
35.212987,39,559.536543
30.524286,39,559.668384
36.097645,38,559.751345
38.07632,38,559.828031
36.859402,38,559.949897
25.310038,37,560.033116
25.389665,37,560.112076
39.030173,39,560.228398
40.02455,38,560.326343
39.150916,40,560.434251
25.902182,39,560.517787
23.797358,38,560.697759
39.413218,44,560.842891
29.199561,39,560.931922
34.71495,39,561.01385
27.242151,37,561.088856
35.787892,37,561.22857
25.699165,37,561.318288
40.052075,40,561.399395
36.803821,37,561.504382
31.842788,39,561.598043
31.384519,38,561.671286
43.490194,37,561.756555
24.529575,37,561.870431
36.43821,40,562.003331
37.804572,37,562.088611
27.644628,38,562.175569
24.894738,39,562.326756
26.157143,40,562.613835
22.540099,40,562.784978
21.781973,39,562.953914
22.67087,39,563.070543
30.651004,39,563.379925
31.347435,37,563.538432
31.627077,37,563.772284
22.158607,42,563.894171
27.464559,38,564.000338
24.496093,38,564.098118
36.605357,38,564.194163
37.493453,40,564.305695
43.881593,39,564.553489
31.712439,40,564.821654
31.843681,41,564.907135
32.950822,37,564.999532
30.100104,37,565.132953
37.704355,39,565.244709
45.303498,38,565.343678
27.860104,39,565.421358
33.054094,40,565.520276
37.720085,39,565.611296
31.457724,40,565.749054
21.670636,37,565.832617
20.949316,38,565.953779
25.982052,37,566.02749
39.979681,37,566.128764
33.699291,38,566.258821
31.311226,38,566.475836
24.8539,39,566.564832
31.777404,37,566.658445
26.856015,39,566.759534
36.357716,40,567.056682
39.496037,38,567.249893
27.785368,39,567.351122
20.962811,38,567.45394
25.170022,40,567.766831
41.056731,39,567.896017
37.27278,38,567.973206
32.949243,38,568.050489
36.203047,38,568.151804
28.707417,40,568.276164
34.098598,40,568.413837
30.640229,40,568.498845
32.996652,41,568.618744
36.010944,37,568.697326
30.828019,37,568.803383
32.52294,38,569.001617
21.565242,39,569.091739
24.343936,38,569.190833
26.115838,38,569.288819
23.259287,41,569.378331
27.19716,40,569.480847
33.711758,40,569.571604
38.402946,38,569.859108
37.377198,38,570.172761
42.992312,37,570.405438
30.941142,39,570.65312
34.151992,37,570.792957
29.369788,38,570.877781
34.658243,38,571.073409
33.852123,38,571.172813
27.133562,39,571.392646
39.255195,39,571.530851
22.777701,40,571.785675
40.693507,39,571.927998
38.084226,37,572.108218
27.114321,38,572.314898
35.790713,38,572.466092
40.256121,39,572.554537
33.722523,38,572.632289
40.380389,37,572.710686
36.005382,38,572.90642
29.573783,42,573.201388
40.160081,41,573.408196
23.876832,38,573.650797
26.943607,44,573.852378
28.948783,37,574.015169
35.26054,38,574.179293
33.768805,37,574.2923
30.081501,40,574.397274
27.01048,41,574.509502
37.019555,39,574.627359
37.278705,38,574.721716
25.124772,38,574.827989
32.371306,41,574.910523
34.102697,39,575.093217
30.255087,37,575.290354
29.037203,39,575.394665
40.546768,39,575.480977
36.079409,41,575.565994
39.948992,37,575.641546
34.950275,40,575.739133
29.737352,38,575.825187
36.216468,39,575.913442
32.192038,38,575.989502
37.410909,40,576.131383
33.728461,38,576.277719
35.962227,37,576.377971
29.334163,38,576.538223
27.10481,40,576.687912
40.752382,39,576.775025
37.136054,40,576.872169
36.194853,39,576.962762
38.298363,39,577.066878
25.081699,38,577.140908
29.736459,39,577.369313
30.267876,40,577.601924
27.216673,37,577.743852
32.285544,39,577.839602
39.306597,38,577.929204
30.699163,40,578.006853
30.2771,38,578.123003
42.054704,37,578.229501
36.423384,39,578.309307
21.906046,40,578.422086
28.69132,37,578.532025
34.432116,37,578.614338
40.941614,38,578.718913
32.895486,40,578.805878
29.703264,38,578.897504
37.720963,39,578.999544
29.987274,37,579.093862
32.335869,41,579.18393
32.660019,38,579.440037
35.570685,38,579.578439
29.011757,40,579.770031
29.254602,40,579.941656
13.807838,84,580.35308
27.956937,38,580.529594
32.348877,38,580.765286
37.605141,38,580.961856
24.771925,39,581.146387
36.09661,40,581.267637
34.398579,39,581.429454
31.235752,40,581.527472
22.725429,38,581.631966
34.774327,38,581.715175
22.381386,39,581.796229
37.698959,38,581.897543
31.319963,38,582.00909
27.838765,38,582.138324
24.386168,38,582.253103
34.106269,40,582.335216
28.797766,40,582.485063
42.687531,37,582.564248
45.226771,39,582.652427
30.510411,37,582.744032
37.97404,43,582.854241
35.286436,39,582.942774
27.146101,41,583.036838
26.983786,38,583.368426
34.284562,37,583.54229
36.150699,38,583.654449
29.749187,37,583.732298
33.976893,39,583.820572
27.135383,38,583.932717
33.094349,40,584.046369
37.885566,37,584.142003
43.136142,39,584.244272
38.533487,38,584.349941
30.421431,38,584.427968
31.758596,37,584.515474
34.458757,41,584.609374
33.052379,38,584.819438
36.7688,41,584.99154
26.177858,39,585.093039
35.125007,37,585.171723
26.805207,38,585.358733
43.038474,37,585.457506
41.924923,37,585.600383
39.451786,37,585.703667
26.479596,39,585.952151
38.185877,38,586.135815
42.242503,37,586.31132
25.14308,40,586.554892
32.610481,39,586.744199
34.494885,38,586.928652
31.799803,39,587.104243
35.377595,39,587.281585
30.311815,40,587.458795
32.801672,38,587.598504
31.150885,39,587.768168
36.864831,37,587.857884
34.961336,38,587.966396
37.940974,38,588.049563
31.440364,39,588.132686
31.849375,37,588.233687
31.30552,39,588.358247
40.313511,39,588.442697
29.468256,38,588.515414
25.731542,37,588.630589
35.938583,37,588.756849
38.199733,39,588.924136
38.935444,38,589.0546
28.839262,40,589.247973
31.563244,37,589.45272
39.195169,39,589.567949
31.333798,39,589.770309
33.676617,37,589.884646
34.828885,39,590.011228
32.014341,37,590.113974
24.528794,38,590.296739
30.004256,37,590.578201
36.361288,38,590.809243
34.774183,37,590.99808
29.827391,37,591.082544
40.21107,38,591.222813
42.389881,37,591.347757
35.073822,39,591.425087
0.672556,89,591.650772
31.59493,38,591.728334
38.624165,40,591.943557
37.481501,37,592.122492
35.214583,39,592.35129
35.918452,37,592.498972
42.996253,38,592.682188
26.267794,38,592.797961
39.428927,38,593.018336
33.394355,41,593.182474
33.49633,37,593.405377
35.871862,39,593.652365
24.238384,38,593.951955
38.863517,37,594.131634
35.043344,39,594.266639
35.762753,39,594.512019
30.984938,37,594.687275
37.90606,37,594.866902
36.423735,37,594.977136
34.239767,37,595.053011
27.715373,39,595.134188
34.486164,39,595.258234
23.85732,39,595.436622
26.725228,40,595.72593
37.033706,37,595.880835
29.825677,38,596.069992
6.717869,71,596.25605
27.358044,38,596.340249
36.196256,42,596.425062
36.122486,37,596.50362
34.919953,38,596.624009
38.470937,40,596.71002
26.011847,39,596.8083
33.549531,37,596.896095
23.925366,40,596.990067
23.674137,38,597.065873
35.965207,37,597.146527
35.772104,38,597.26632
36.767418,38,597.444841
26.195903,38,597.571694
31.798909,40,597.657426
31.883249,39,597.760673
37.648895,38,597.994694
30.416438,38,598.162469
41.883971,39,598.312134
34.575404,37,598.458387
32.034989,38,598.595476
38.423979,38,598.831445
30.107069,40,598.929348
27.002145,38,599.017465
26.322901,41,599.183586
36.204081,38,599.28743
31.400603,38,599.369921
34.244799,37,599.449659
20.90469,39,599.708496
29.994346,39,599.894779
40.687433,41,600.092513
43.457944,39,600.352115
32.920898,38,600.657878
39.553607,39,600.745875
32.48521,39,600.819738
37.575818,41,600.92703
27.215734,38,601.028307
29.087507,37,601.13049
36.525881,38,601.23249
31.658548,37,601.332647
29.17491,40,601.464686
25.902488,39,601.548495
34.909743,38,601.625275
27.414554,37,601.709557
26.138768,38,601.819798
29.245964,37,601.903251
23.97566,39,602.011178
31.643125,37,602.09324
37.054835,38,602.327254
30.715973,37,602.425027
28.248468,39,602.509547
37.03799,42,602.587608
25.934419,39,602.696124
37.516915,40,602.794427
35.819799,38,602.891132
38.144941,39,602.978468
36.610814,39,603.164414
35.886279,39,603.289453
33.432894,38,603.396999
39.789183,40,603.480359
31.77519,38,603.588083
33.423286,38,603.661739
23.097892,40,603.75077
36.548009,40,603.841454
27.508274,39,603.987615
39.387896,39,604.084723
27.993182,37,604.184724
38.476609,37,604.391871
36.021112,41,604.529156
40.466307,37,604.618991
38.704365,37,604.713366
21.876283,41,604.802439
36.734722,38,604.924389
35.202962,37,605.007572
38.390937,38,605.087681
37.275447,37,605.219231
42.998066,38,605.331955
35.030057,37,605.418712
31.616844,39,605.50158
39.175288,38,605.583769
-21.968354,131,606.167164
40.793303,38,606.30553
31.871886,39,606.588959
41.24314,38,606.76671
29.711288,39,606.984939
33.577916,39,607.141263
41.973795,37,607.491979
45.282457,37,607.721646
30.617641,37,607.944229
36.643196,37,608.184956
33.02638,40,608.376623
23.44438,38,608.583539
30.599341,39,608.820489
39.353423,37,608.967081
31.046528,38,609.057055
38.538939,37,609.146594
34.371369,39,609.289956
34.663476,38,609.400047
36.171833,40,609.486232
39.642615,39,609.573578
32.216518,37,609.712826
34.959454,38,609.80816
37.39179,41,609.948267
39.096946,38,610.064162
28.261903,38,610.382376
35.143746,38,610.49188
28.066395,37,610.660841
30.761428,39,610.746448
32.987208,38,610.846887
28.135156,39,610.930969
35.846384,39,611.011222
27.160715,38,611.100308
28.886833,38,611.226992
28.134111,37,611.333412
36.020197,37,611.425611
38.451894,37,611.508942
32.332327,38,611.620148
23.779438,39,611.714564
26.956316,39,611.792236
33.503202,37,611.867547
41.437335,38,612.067702
29.883978,39,612.229797
30.762304,37,612.43432
33.747052,38,612.588014
33.079233,38,612.821191
32.02492,38,613.028289
40.615626,38,613.353349
43.946132,38,613.529225
25.724493,38,613.766064
25.884612,38,613.881225
30.987897,38,613.956386
24.424856,40,614.047011
36.874364,37,614.22332
26.898895,38,614.429278
34.291527,37,614.73239
36.64858,39,614.853543
35.276431,38,615.01782
41.419111,39,615.098248
25.601594,39,615.191606
33.849849,37,615.298261
32.646826,37,615.406265
38.381219,37,615.497732
35.712114,40,615.575003
39.289228,37,615.648551
45.865866,40,615.788039
32.271872,39,615.870866
38.128097,37,615.962434
33.231702,38,616.03718
35.681754,39,616.203647
35.268975,38,616.378972
37.391281,38,616.467314
35.181625,37,616.549857
36.600923,38,616.660767
38.730655,39,616.813351
33.287196,37,616.908443
39.764526,38,616.995426
26.885625,37,617.121895
26.387848,38,617.276865
30.232328,37,617.419918
31.561608,38,617.651898
35.193576,38,617.8777
33.330398,41,618.131583
37.818298,39,618.331836
40.724405,38,618.475245
36.324268,38,618.67277
25.214164,37,618.782379
40.515537,38,618.97936
32.751732,37,619.127894
38.530737,40,619.265031
34.999301,37,619.466622
34.478485,39,619.581626
24.658005,39,619.691185
32.321624,37,619.890547
33.609251,41,620.145202
41.796819,40,620.361669
38.01902,40,620.458015
36.542156,39,620.554854
38.573512,38,620.641251
31.346685,38,620.730533
38.777637,40,620.997161
34.051073,38,621.118534
34.521017,38,621.225893
42.29853,38,621.341427
32.54449,39,621.42906
26.50361,37,621.55862
38.092163,39,621.646408
29.459402,37,621.740967
24.810628,38,621.844342
35.46412,38,621.992474
35.28791,38,622.096071
39.880302,40,622.193328
41.995278,37,622.323699
33.169956,39,622.449456
22.47442,38,622.609219
25.478715,37,622.982667
36.50736,41,623.285786
39.634524,38,623.456262
37.974107,38,623.555838
33.857197,37,623.646397
34.34147,38,623.732329
35.296228,39,623.836596
34.734201,38,623.908819
37.322918,40,623.998929
38.86012,39,624.095054
35.958963,39,624.236604
33.537687,39,624.333233
27.927528,37,624.414545
35.056858,38,624.502253
39.172253,40,624.67723
37.612101,38,624.84221
42.245969,37,624.963035
25.720228,37,625.06171
33.390977,38,625.37831
37.442001,39,625.473773
25.676435,38,625.560782
